"STAINBURN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3645,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.15,5.13,2.49,2.52,3.44,2.96,3.69,3.57,6.91,1.26,6.45,
February,2.90,0.24,3.77,4.02,0.41,3.92,3.53,1.62,3.45,0.55,0.52,
March,5.55,5.28,1.04,1.04,1.14,1.46,1.13,2.69,2.49,1.01,2.64,
April,3.04,0.99,2.43,3.05,1.48,3.62,1.97,1.89,1.21,0.91,1.04,
May,4.91,2.57,3.23,2.17,3.84,5.72,2.05,1.63,1.26,2.96,1.60,
June,2.05,0.39,2.68,1.63,2.68,0.30,3.13,3.95,4.39,1.93,2.02,
July,5.43,3.84,5.42,4.45,4.56,1.85,3.32,5.16,6.18,5.13,2.62,
August,3.09,5.31,4.32,7.01,3.34,2.97,3.28,4.42,6.14,6.89,6.96,
September,2.11,2.03,2.57,5.32,5.25,3.47,4.32,6.77,4.63,1.24,1.98,
October,1.84,2.90,1.71,7.11,3.32,5.30,3.02,3.17,5.70,6.45,6.83,
November,3.06,1.82,1.68,4.54,3.23,2.03,6.48,4.05,7.19,7.66,3.15,
December,2.64,4.20,4.93,4.13,6.05,3.35,1.15,0.82,2.49,6.17,3.01,
Total,41.77,34.70,36.27,46.99,38.74,36.95,37.07,39.74,52.04,42.16,38.82,
Calc annual,41.77,34.70,36.27,46.99,38.74,36.95,37.07,39.74,52.04,42.16,38.82,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
