SNELSTON HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7840,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.96,3.79,4.58,2.79,2.69,2.53,,,,,,
February,3.03,0.32,3.09,5.29,1.12,4.52,,,,,,
March,1.89,1.99,2.12,2.49,1.39,0.98,,,,,,
April,4.97,1.53,2.51,2.90,2.52,2.29,,,,,,
May,3.87,1.90,1.12,3.30,5.19,5.20,,,,,,
June,4.26,0.46,1.09,0.87,2.86,0.04,,,,,,
July,5.76,0.92,4.19,4.74,4.91,2.17,,,,,,
August,1.34,4.96,5.73,3.63,4.07,4.14,,,,,,
September,2.17,1.33,2.81,3.32,3.05,4.49,,,,,,
October,2.33,2.87,0.67,2.64,4.70,3.78,,,,,,
November,1.12,1.69,1.63,2.67,1.83,1.83,,,,,,
December,3.05,2.40,4.47,4.20,2.54,2.28,,,,,,
Total,37.75,24.16,34.01,38.84,36.87,34.25,,,,,,
Calc annual,37.75,24.16,34.01,38.84,36.87,34.25,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
