"SOUTHAMPTON, ORDNANCE SUR. OFF.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,650,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.83,1.53,1.79,3.44,3.44,2.83,4.00,3.11,1.17,0.81,,
February,3.54,3.40,1.89,4.44,2.50,3.40,0.69,0.94,1.15,1.91,,
March,0.83,2.72,0.59,0.90,2.39,2.12,2.56,1.74,3.45,2.70,,
April,1.78,0.84,3.59,1.04,1.67,1.57,2.69,1.32,2.36,2.09,,
May,0.39,1.07,1.86,2.57,1.05,3.80,3.87,1.12,2.19,2.71,,
June,2.15,2.26,3.07,1.37,2.17,1.56,0.66,0.98,2.80,0.41,,
July,5.25,1.73,2.84,3.15,2.19,0.29,2.47,0.80,6.19,2.68,,
August,0.94,4.36,2.12,1.12,1.27,0.67,1.31,2.89,2.52,2.13,,
September,5.79,1.92,2.24,4.31,2.02,5.06,2.65,2.86,1.08,1.05,,
October,4.60,1.51,6.83,2.75,0.87,3.93,5.33,1.33,1.66,5.37,,
November,2.51,5.10,4.31,4.45,1.54,3.02,3.64,4.13,5.14,1.51,,
December,4.22,2.98,2.90,0.81,3.72,1.84,7.08,2.04,2.13,2.05,,
Total,32.83,29.42,34.03,30.35,24.83,30.09,36.95,23.26,31.84,25.42,,
Calc annual,32.83,29.42,34.03,30.35,24.83,30.09,36.95,23.26,31.84,25.42,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
