"HORNCHURCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1260,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,2.89,2.55,0.58,3.88,0.89,1.10,2.53,2.88,,
February,,,1.32,0.59,2.01,2.45,2.78,0.60,0.84,2.37,,
March,,,2.22,1.71,4.04,1.14,3.30,1.30,0.84,2.63,,
April,,,0.06,2.12,1.24,1.11,0.99,1.30,2.59,2.78,,
May,,,0.96,1.35,1.97,2.44,1.61,2.90,1.74,0.30,,
June,,,2.57,0.43,1.49,0.82,2.09,0.90,1.30,1.46,,
July,,,1.47,2.66,1.46,4.10,1.02,4.80,6.14,1.86,,
August,,,3.51,1.44,0.77,3.83,3.17,4.00,1.25,2.02,,
September,,,2.07,1.13,0.64,2.24,0.99,1.30,4.19,0.97,,
October,,,1.69,3.18,1.10,1.59,2.73,2.60,1.34,0.63,,
November,,,1.33,2.54,2.18,2.32,3.79,1.30,1.93,1.37,,
December,,,2.39,0.74,5.96,4.67,2.33,1.00,1.74,3.10,,
Total,,,22.48,20.44,23.44,30.59,25.69,23.10,26.43,22.37,,
Calc annual,0.00,0.00,22.48,20.44,23.44,30.59,25.69,23.10,26.43,22.37,,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
