WALTHAM-CROSS-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ367997,Long,-0.024213682,Lat,51.679436,Elevation,61,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,1.43,0.97,2.99,3.62,2.24,2.09,2.51,1.12,2.63,1.85,2.56,1.61,3.46,1.31,2,1.32,1.67,1.58,1.49,1.21,3.51,3.53,2.7,5.45,1.85,2.19,1.7,4.2,,1.7,1.69,1.8,3.86,1.03,1.33,2.5,1.62,0.86,0.99,2.38,3.59,1.12,,,
February,,,,,,,3.09,0.49,0.77,3.07,1.19,0.29,2.22,2.96,0.49,2.92,2.6,3.35,1.75,0.35,0.81,1.9,0.17,1.01,0.11,2.2,1.61,3.73,0.69,0.77,1.37,2.32,0.93,1.1,,1.29,2.72,1.51,1.22,1.1,3.54,5.6,0.61,1.37,2.16,1.64,0.4,3,,,
March,,,,,,,3.81,1.32,0.84,2.64,1.21,1.02,1.4,1.85,1.31,0.61,0.3,2.25,1.71,0.02,1.52,0.04,1.4,2.15,2.11,0.57,1.02,2.1,0.32,1.38,2.84,3.15,1.91,0.37,,0.66,0.71,5.34,0.76,0.82,0.7,3.06,3.08,0.58,2.09,1.23,0.82,1.12,,,
April,,,,,,,1.19,1.82,2.84,3.38,3.51,1.46,2.58,1.4,,1.92,3.15,1.84,0.79,1.28,1.87,3.14,2.18,0.89,1.99,3.07,1.28,2.59,0.13,3.16,1.44,1.5,1.26,0.96,,1.04,1.46,1.5,1.89,1.09,1.45,2.81,1.15,2.62,0.22,0.33,1.17,0.2,,,
May,,,,,,,1.89,2.38,1.97,0.23,0.75,0.94,0.61,1.99,,1.77,1.52,1.02,1.92,1.44,2.67,2.47,2.76,1.93,0.55,1.39,0.7,2.67,2.62,1.51,2.18,1.86,2.61,2.06,,2.88,2.4,0.81,2.11,1.84,1.21,2.25,1.78,1.36,1.63,4.55,0.75,0.87,,,
June,,,,,,,2.31,1.3,0.89,1.41,2.92,0.14,1.21,0.63,3.15,0.1,3.4,2.9,2.51,0.9,1.91,1.09,0.71,2.03,1.3,2.96,4.61,1.77,0.37,1.38,0.37,1.05,0.12,1.28,,1.73,2.18,2.88,2.2,0.19,1.85,0.56,1.87,1.45,2.98,2.53,2.99,1.12,,,
July,,,,,,,2.27,4.75,3.75,2.57,4.22,0.22,3.04,1.64,,3.51,2.49,2.63,1.54,1.7,1.93,2.57,1.57,0.67,1.31,0.57,2.59,2.55,1.28,1.88,2.65,3.48,1.7,1.55,,3.21,3.29,2.61,0.65,1.53,3.5,0.81,1.17,2.88,3.05,0.08,3.78,3.07,,,
August,,,,,,,5.01,2.85,1.45,1.84,1.86,1.37,2.01,1.89,2.29,2.32,2.02,4.07,1.92,1.26,2.05,4.16,1.39,0.52,2.26,1.58,0.4,2.19,1.36,3.38,0.14,4.63,1.9,1.05,,1.12,2.78,0.07,3.03,1.82,1.9,5.11,2.7,1.83,3.28,1.66,4.61,1.73,,,
September,,,,,,,1.62,1.58,5.17,1.16,2.42,2.28,2.25,0.97,2.84,2.54,1.86,4.4,0.67,0.33,2.88,2.47,1.7,2.86,1.59,3.07,2.64,1.49,3.57,1.92,0.7,0.65,1.07,2,,1.75,3.68,1.16,1.44,0.24,2.46,3.23,2.86,1.96,1.46,2.13,2.16,2.25,,,
October,,,,,,,3.37,3.63,0.83,0.42,1.27,0.89,0.82,4.68,,2.53,2.2,2.01,3.41,3.42,1.06,0.53,4.68,1.16,0.96,3.25,1.88,2.06,3.05,5.56,2.99,1.03,3.85,2.14,,2.8,1.42,0.17,2.63,5.19,0.26,0.59,2.27,2.73,2.3,3.68,2.63,2.11,,,
November,,,,,,,4.29,1.51,1.56,1.92,0.52,1.94,1.44,1.83,,1.5,4.03,2.32,2.33,5.44,3.73,1.93,1.24,0.97,1.82,3.57,3.08,0.73,5.49,4.07,6.74,2.1,2.24,1.57,,0.29,4.37,0.74,1.99,2.39,4.73,4.55,3.23,0.87,3.96,0.7,0.65,2.29,,,
December,,,,,,,2.82,0.85,2.04,3.32,2.12,1.06,2.49,2.05,2.88,2.16,0.33,2.23,2.48,4.61,2.17,0.66,0.5,0.35,4.66,2.64,1.53,3.15,3.1,0.97,1.26,1.64,2.68,1.31,,3.33,2,2.25,2.19,1.44,1.47,1.53,2.15,0.57,1.92,1.6,2.81,2.02,,,
Total,,,,,,,33.1,23.45,25.1,25.58,24.23,13.7,22.58,23.01,,23.73,26.46,30.63,24.49,22.06,24.6,22.28,19.97,16.12,20.15,26.08,24.85,28.56,24.68,31.43,24.53,25.6,21.97,19.59,,21.8,28.7,20.84,23.97,18.68,24.4,32.6,24.49,19.08,26.04,22.51,26.36,20.9,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
