ALDERGROVE (RAF CONTROL TOWER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ1461180930,Long,-6.22436,Lat,54.6636,Elevation,217,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.98,5.14,1.66,4.08,2.91,3,1.77,2.72,1.2,4.28,4.48,3.55,3.6,3.31,1.46,5.65,3.99,3.83,3.14,4.66,2.95,5.61,2.48,1.23,2.47,3.1,1.49,2.74,3.88,2.88,3.71,3.45,1.97,3.1
February,,,,,,,,1.32,3.32,2.91,1.13,2.88,0.12,3.04,0.29,3.42,1.72,4.15,1.05,2.76,2.17,2.59,1.83,1.4,0.96,2.77,2.1,1.24,1.43,1.74,2.72,2.02,0.75,1,3.95,3.24,1.19,1.57,3.76,1.23,2.1
March,,,,,,,,2.28,3.1,0.41,1.78,1.39,1.85,1.78,2.06,1.47,2.15,2.71,1.21,3.61,4.82,2.68,2.95,0.99,0.6,1.2,1.79,4.01,1.47,2.19,1.31,2.09,1.42,0.35,2.73,0.87,1.45,2.28,1.46,2.58,1.88
April,,,,,,,,1.37,1.68,1.19,2.52,2.27,2.93,1.3,2.49,2.4,0.74,2.64,0.24,2.18,3.47,1.96,1.9,2.56,2.23,1.56,0.91,2.99,1.85,1.94,3.68,1.22,1.2,1.05,0.38,2.61,1,1.14,1.25,1.97,2.6
May,,,,,,,,1.26,1.2,2.69,1.51,3.56,2.11,1.63,2.83,0.96,1.3,0.95,2.96,0.83,1.29,2.34,3.39,3.65,1.74,4.85,1.41,3.17,1.72,1.85,1.22,1.33,1.19,1.63,3.27,2.57,0.83,1.74,2.76,0.96,1.81
June,,,,,,,,3.94,3.72,2.9,2.28,3.73,2.01,2.66,2.79,3.75,3.51,2.99,4.55,1.87,1.58,0.41,0.43,3.57,2.3,4.14,3.31,3.52,3.43,0.58,2.37,2.7,2.55,2.21,2.84,3.85,2.48,1.64,4.65,1.59,2.29
July,,,,,,,,4.09,2.54,2.67,3.63,2.87,5.7,2.54,3.13,1.06,5.81,4.36,4.29,6.08,4.08,3.85,4.65,1.8,4.73,3.49,3.92,3.8,2.51,1.67,6.09,3.31,1.73,4.68,3.6,1.23,2.44,4.19,3.92,4.1,5.75
August,,,,,,,3.62,4.08,4.57,6.08,5.9,3.14,2.3,2.79,4.46,1.43,2.41,3.36,2.26,2.3,0.65,4.35,4.76,5.36,2.36,1.13,4.27,0.34,2.89,2.7,4.02,3.56,4.24,2.52,2.2,1.6,6.32,4.19,2.79,0.91,4.75
September,,,,,,,2.62,4.84,2.78,1.4,3.62,1.72,3.37,0.52,5.65,3.28,3.8,2,2.75,3.21,2.33,1.37,4.53,2.53,4.83,2.9,5.47,2.86,4.3,1.93,5.98,2.61,1.39,2.4,2.75,4.51,2.34,4.71,4.07,1.65,2.67
October,,,,,,,3.76,2.54,5.61,4.92,4.82,2.44,3.26,2.34,3.93,4.15,2.46,2.95,5.74,2.01,5,5.56,3.74,4.12,3.97,3.15,0.76,1.86,3.17,4.99,2.71,0.75,3.11,2.06,5.79,2.67,2.07,3.23,2.05,4.02,3.49
November,,,,,,,4.33,3.68,4.11,4.3,3.33,5.3,1.7,1.6,0.71,3.85,3.2,0.69,4.06,4.69,4.43,3.96,0.58,2.53,3.9,0.85,3.53,3.82,2.53,2.41,2.31,6.05,3.01,3.06,5.03,1.81,1.3,1.07,1.62,3.08,2.78
December,,,,,,,1.12,2.11,3.24,5.71,3.1,2.74,4.86,1.61,5.19,2.52,3.74,3.2,3.37,3.04,3.99,1.35,3.82,2.52,3.83,3.43,3.71,1.66,4.48,3.84,3.91,3.88,3.54,3.34,3.74,3.93,4.33,4.75,4.24,5.27,2.07
Total,,,,,,,,34.49,41.01,36.84,37.7,34.95,33.21,23.58,36.25,29.49,35.12,34.48,36.03,36.18,37.12,,38.23,35.02,35.28,32.61,35.84,32.22,35.39,28.32,37.55,31.99,27.23,25.79,39.02,32.77,28.63,34.22,36.02,29.33,35.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1930s two part overlapping records, 1940s 3 overlapping; all have same new station number",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR transcribed incorreclty from 1950s record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 total arithmetic incorrect on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,ALDERGROVE ,01/01/1926,Current ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
