BIRMINGHAM-WW-TYNLLIDIART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN907659,Long,-3.603575,Lat,52.280342,Elevation,1006,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,9.1,6.57,,9.37,10.45,14.25,2.2,10.3,10.1,10.95,,7.85,3.95,9,12.1,11.6,10.7,3.5,,7.14,10.91,8.51,5.16,8.39,6.1,16.09,4.42,3.1,7.37,9.5,2.81,5.94,4.72,9.41,7.08,,8.71,10.23
February,,,,13.55,2,13.87,4.9,6.1,7.15,1.4,0.8,8.8,0.2,7.35,0.65,9.3,3.61,10.6,4.5,7.35,4.91,5.87,1.58,5.27,2.89,8.6,13.11,3,4.95,3.11,10.6,7.61,3.65,3.15,5.94,4.81,,7.31,11.35,0.98,
March,,,5.7,4.2,2.74,2.9,3.45,8.1,5.2,0.6,3.9,1.3,4.81,4.55,6.35,2.72,3.65,3.88,1.69,3.7,4.49,4.44,4.81,1.95,1.18,2.9,1.5,14.2,4.3,3.91,3.71,7.61,3.11,6,5.84,4.93,,6.21,1.87,,3.71
April,,,4.96,3.4,5.2,6.26,3.36,4.57,2.7,1.3,4.5,5.5,7.1,0.9,4.95,7.97,3.92,5.32,0.72,4.5,3.8,2.4,4.31,1.95,2.1,2.9,2.11,5.62,4.82,5.71,5.54,6.21,3.22,4.37,2.76,4.25,2.81,0.43,1.8,7.4,6.5
May,,,1.44,6.8,7.1,5.7,4.1,2.3,1.1,4.6,3.9,5.8,5.45,2,3.4,2.1,2.1,2.16,4.1,1.2,2.71,4.48,8.81,6.25,3.76,4.04,3.78,4.05,3.91,7.36,1.74,3.47,4.19,3.3,3.86,6.95,1.45,3.51,4.91,2.64,2.81
June,,,2.67,1,3.42,0.32,3.12,8.25,7,4.1,1.9,3.85,1.84,,2.58,5.35,6.52,2.8,5.5,2.9,0.61,1.43,0.84,5.51,3.91,6.26,4.51,3.34,6.42,0.68,2.15,1.51,4.26,1.65,7.51,6.92,3.14,1.81,4.71,3.61,3.46
July,,,6.25,,6.7,,7.23,4.93,4.1,4,6.8,5.1,6.25,4.72,,1.4,,3.05,4.95,8.97,7.26,2.81,5.28,4.3,3.67,3.5,3.8,3.73,3.19,1.6,4.76,2.67,2.3,5.95,6.51,2.11,5.09,7.51,5.71,5.16,6.91
August,,,4.1,7.1,7.32,4.95,6.3,11.12,6.85,3.3,6.8,5.6,1.7,1.84,6.9,2.45,1.13,1.61,4.25,3.55,1.51,9.61,4.95,5.81,2.84,4.2,-999,0.75,5.36,3.51,8.29,5.61,5.66,5,6.25,1.47,9.09,11.29,4.51,0.79,6.21
September,,,5.07,7.11,9.4,5,4.45,,2,2.5,8.7,3.3,5.73,1.3,5,12.75,5.54,3.36,2.5,0.89,4.29,1.56,5.36,6.7,5.81,4.14,-999,3.63,5.51,2.96,,5.41,5.51,7.37,8.45,4.14,5.89,12.61,9.15,0.55,5.56
October,,,1.55,12.8,7.94,8.74,6.86,,8.6,9.1,10.2,3.1,12.26,8.2,8.2,11.2,6.08,3.99,10.2,3.9,7.81,7.41,7.85,6.9,10.81,5.18,3.38,1.68,4.8,,3.75,1.49,7.09,4.1,9.31,5.8,4.98,7.14,7.15,9.58,8.4
November,,,3.54,6.43,5.2,4.15,10.82,4.6,13.9,15.3,9.9,10.8,6.52,1.75,2.6,9.9,8.15,1.83,10.5,15.25,15.37,5.35,1.2,6.97,9.61,1.09,12.53,7.6,3.8,9.71,8.7,13.64,5.31,5.71,12.41,4.6,5.09,3.9,3.91,,12.01
December,,,7.9,7.23,9.9,7.17,2.5,3.6,5.8,16.4,8.4,4.6,4.3,,12.6,6.6,12.1,5.5,8.3,5.25,6.7,6.11,9.51,4.21,7.71,7.21,8.71,6.29,11.7,11.13,4.9,9.77,7.61,2.46,9.91,6.76,8.31,7.62,5.91,15.12,
Total,,,,,73.49,,66.46,,78.65,64.8,76.1,67.85,67.11,,,75.69,,56.2,68.81,68.16,62.96,,61.64,66.73,62.8,55.18,81.04,59.99,74.85,,,72.37,61.41,51.87,84.69,57.46,,76.42,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 10455 TY N-Y-LLIDIART Start 1922 end 1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is near Tyn-y-Lidiart. Stated altitude about 50 ft. too high or gauge is up to 100m W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jan, Feb and Mar 1947 estimated for snow but left in this record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
