MALHAM-HIGH-MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD930677,Long,-2.1085503,Lat,54.105137,Elevation,1650,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3311/9/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,3.66,8.8,6.11,7.22,3.92,6,2.66,5.15,6.23,8.3,7.1,0.98,0.85,4.43,7.19,8.2,3.1,4.66,4.85,9.24,2.29,3.24,3.29,,,,,,,,,
February,,,,,,,,,,1.07,0.71,6.96,0.3,3.56,0.4,9.99,2.8,7.17,2.92,5.05,3.82,6.35,1.67,4.03,1.9,6.48,5.28,0.5,3.98,4.29,7.29,2.92,,,,,,,,,
March,,,,,,,,,,0.81,3.05,0.76,4.3,4.93,3.35,2.38,2.93,3.25,3,3.8,4.6,4,2.96,2.45,0.76,2.1,1.51,6.18,1.86,2.06,2.58,3.44,,,,,,,,,
April,,,,,,,,,,2.72,3.02,4.78,5.61,3.39,3.82,4.75,1.3,4.34,1.09,3.15,2.75,1.8,2.16,3.95,3.08,3.99,1.84,4.62,2.74,5.51,3.42,1.33,,,,,,,,,
May,,,,,,,,,,3.42,2.73,3.81,4.71,2.93,4.28,1.25,1,4.4,3.4,1.1,1.5,2.62,4.13,3.95,2.6,4.2,1.78,4.22,2.5,2.47,2.38,1.16,,,,,,,,,
June,,,,,,,,,,2.63,2.52,9.44,2.27,3.08,3.33,4.25,4.4,2.8,6.65,4.25,1.17,0.9,1.09,6.29,3.8,4.86,3.8,3.96,5.97,1.2,3.69,0.72,,,,,,,,,
July,,,,,,,,,,4.44,6.14,5.28,9.03,5.58,4.39,4,7.25,3.65,6.3,7.8,6.3,1.78,5.3,3.5,4.5,3.08,4.75,3.89,1.2,4.65,4.84,2.64,,,,,,,,,
August,,,,,,,,,,7.04,6.92,5.4,1.94,2,5.65,2.75,4,2.4,5.5,1.7,2.44,8.63,5.75,8.65,1.95,4.25,8.2,0.31,5.18,3.25,8.18,3.34,,,,,,,,,
September,,,,,,,,,,2.22,3.78,3.15,6.73,2.35,4.05,9.24,5.46,3.76,2.5,1.9,6,0.8,3.8,5.72,7.75,4.98,8.45,3.6,4.98,1.18,7.45,3.2,,,,,,,,,
October,,,,,,,,,,7.77,8.7,3.53,8.88,4.89,9.8,12.06,5.35,5.35,15.9,2.5,4.85,6.5,6.81,3.66,5.9,8,1.9,1.6,2.25,7.31,,,,,,,,,,,
November,,,,,,,,,,8.33,7.53,9.59,5.69,2.49,2.1,5.2,6.42,0.9,7.26,7.25,7.99,3.83,1.9,3.25,7.88,0.7,7.76,7.89,3.26,7.67,,,,,,,,,,,
December,,,,,,,,,,10.1,4.69,3.97,3.3,0.85,8.05,2.55,5.31,2,4.52,3.83,5.5,3.65,5.9,3.75,4.24,3.3,3.7,3,3.77,9.24,,,,,,,,,,,
Total,,,,,,,,,,54.21,58.59,62.78,59.98,39.97,55.22,61.08,51.37,46.25,67.34,49.43,47.9,41.71,45.9,56.39,52.56,49.04,53.63,44.62,46.93,51.12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is on High Mark at the stated altitude. There are other High Marks in the area and the gauge could be up to 1km W and 0.75km SSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The gauge is noted as moving in 1950 to Lee Gate and the Oct to Dec readings appear to be estimated but not stated as being. Readings continue in 1951 to Sept.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lee Gate record is also confusing; there are readings from Oct 1950 and then there is a gap until Sep 1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Oct to Dec readings in 1950 have been removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
