"HIGH MARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3311/9/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,3.66,8.80,
February,,,,,,,,,,1.07,0.71,
March,,,,,,,,,,0.81,3.05,
April,,,,,,,,,,2.72,3.02,
May,,,,,,,,,,3.42,2.73,
June,,,,,,,,,,2.63,2.52,
July,,,,,,,,,,4.44,6.14,
August,,,,,,,,,,7.04,6.92,
September,,,,,,,,,,2.22,3.78,
October,,,,,,,,,,7.77,8.70,
November,,,,,,,,,,8.33,7.53,
December,,,,,,,,,,10.10,4.69,
Total,,,,,,,,,,54.21,58.59,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,58.59,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
