"RAVENINGHAM HALL, BECCLES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1403,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,,2.08,,
February,,,,,,,,,,1.04,,
March,,,,,,,,,,1.67,,
April,,,,,,,,,,2.97,,
May,,,,,,,,,,1.89,,
June,,,,,,,,,2.65,0.92,,
July,,,,,,,,,0.57,2.95,,
August,,,,,,,,,2.03,0.93,,
September,,,,,,,,,0.18,3.21,,
October,,,,,,,,,2.57,1.95,,
November,,,,,,,,,2.67,2.84,,
December,,,,,,,,,2.24,1.71,,
Total,,,,,,,,,,24.16,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.91,24.16,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
