BROADMOOR-INSTITUTION-NEW-LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU852638,Long,-0.77752454,Lat,51.366882,Elevation,300,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,1.31,2.56,1.96,1.43,0.6,3.93,4.54,2.39,5.12,2.33,2.41,2.68,5,1.69,1.67,1.68,1.63,4.42,1.33,0.64,3.09,1.65,0.8,1.06,2.72,3.53,1.35,3.64,1.97,2.09
February,,,,,,,,,,,,1.61,0.1,3.83,0.11,2.9,2.08,3.94,0.68,0.88,2.91,2.03,0.66,1.13,0.98,1.83,2.57,1.22,1.01,1.19,3.88,5.56,0.8,1.1,2.44,1.45,0.16,2.55,2.47,0.09,2.14
March,,,,,,,,,,,,0.21,2.01,3.24,2.17,0.34,2.25,3.84,0.27,1.24,2.73,3.47,1.9,0.39,0.08,0.56,1.12,4.64,0.75,1.35,0.69,3.86,2.36,0.3,2.01,0.93,0.56,1.02,1.69,2.52,1.59
April,,,,,,,,,,,,3.65,4.27,1.25,1.57,3.01,1.8,2.13,0.13,2.63,1.55,1.29,1.46,1.09,1.1,1.09,1.75,1.76,1.56,1.68,2.94,2.68,1.32,2.42,0.32,0.17,1.32,0.31,1.27,2.1,0.81
May,,,,,,,,,,,1.96,3.98,5.89,3.4,0.53,1.32,1.57,3.23,1.89,1.4,1.36,1.57,2.82,2.2,0.21,1.49,3.19,1.88,2.77,2.18,1.61,2.52,2.18,1.71,2.62,3.82,0.33,1.22,1.95,0.61,1.94
June,,,,,,,,,,,0.31,1.34,0.97,2.48,1.26,3.29,3.39,2.19,0.56,1.22,0.83,1.95,0.42,1.58,1.56,2.18,3.57,1.35,1.85,0.45,1.39,0.97,1.14,1.38,5.1,2.21,2.17,0.79,2.97,0.77,1.61
July,,,,,,,,,,,2.53,4.88,2.41,1.22,1.81,0.62,4.11,1.19,1.14,2.98,2.68,3.1,1.26,1.8,1.77,3.67,2.09,1.45,1.36,2.4,4.18,1.54,0.48,3.41,2.52,0.26,4.44,3.95,1.09,3.33,3.71
August,,,,,,,,,,,3.55,3.74,2.23,0.45,3.41,2.72,1.52,1.95,2.89,2.15,0.08,4.57,2.01,1.5,1.1,1.16,4.29,0.43,3.87,1.99,4.03,4.16,2.85,1.85,3.66,0.95,4.08,2.02,3.36,1.61,2.45
September,,,,,,,,,,,3.35,2.3,3.35,2.52,1.16,3.57,2.5,2.57,0.96,0.8,1.17,0.37,1.04,1.23,2.69,2.19,3.69,1.14,1.56,1.06,3.01,2.96,3.24,1.61,2.24,1.67,3.75,3.01,3.09,0.16,2.94
October,,,,,,,,,,,1.31,0.68,5.66,1.92,2.11,3.07,2.02,2.54,2.41,5.16,3.21,1.26,3.19,3.14,3.47,3.01,0.94,0.42,2.23,6.86,0.29,0.66,3.25,2.85,2.14,3.73,2.27,1.79,2.79,2.36,9.41
November,,,,,,,,,,,4.9,2.94,1.75,0.9,2.05,4.44,3.14,1.6,2.97,4.97,6.98,2.87,2.48,1.56,4.34,0.3,4.49,1.11,1.93,2.38,4.76,6.13,2.9,1.01,3.52,2.44,0.69,2.44,2.59,2.91,3.13
December,,,,,,,,,,,2.11,0.71,0.48,0.48,5.62,2.51,2.48,3.7,3.25,1.15,1.41,1.1,2.72,1.44,1.75,2.82,2.64,2.4,2.9,1.65,1.56,1.84,2.25,0.6,2.39,2.6,3.06,2.54,2.76,3.76,2.88
Total,,,,,,,,,,,,27.35,31.68,23.65,23.23,28.39,30.79,33.42,19.54,29.7,27.24,25.99,22.64,22.06,20.74,21.97,32.02,19.43,26.21,24.52,28.98,35.97,24.42,19.04,30.02,22.95,26.36,22.99,29.67,22.19,34.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and altitudes match. Gauge moved to this location in May 1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
