HERTFORD-COLE-GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL280116,Long,-0.14560222,Lat,51.788422,Elevation,240,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,950/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,1.76,1.24,4.35,4.3,2.91,5.39,2.34,2.64,2.61,4.51,1.62,2.32,1.74,1.88,4.31,0.93,1.18,3.03,1.79,1.06,0.92,2.26,3.91,0.98,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,0.28,3.09,1.96,3.76,0.6,0.86,1.84,2.3,0.95,1.05,1.23,1.63,2.62,2.08,1.17,1.1,3.95,4.66,0.61,2.1,2.12,1.92,0.67,2.74,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,2.28,0.58,1.09,2.79,0.48,1.71,2.77,2.94,1.38,0.5,0.29,0.71,1.51,6,0.79,0.79,0.73,3.23,,0.38,2.23,1.3,0.97,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.17,3.75,1.63,3.19,0.15,2.89,1.47,1.43,1.18,1.13,1.6,1.55,1.3,2.07,1.3,1.68,1.46,2.78,1.6,2.33,0.29,0.52,1.38,0.17,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,0.55,1.72,1.05,2.71,2.15,1.61,1.61,1.9,3.11,2.18,0.71,2.27,2.22,0.84,2.32,1.53,1.59,2.37,,1.44,1.96,4.34,0.64,0.79,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,0.97,3.15,5.05,1.41,0.45,1.6,0.51,1.38,0.24,1.51,1.7,2.1,2.01,1.99,3.04,0.78,1.18,1.39,,1.51,4.02,2.02,3.56,1.98,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,1.25,0.76,4.3,1.3,1.03,2.87,2.38,3.2,2.13,1.72,1.29,2.53,3.13,1.66,0.71,3.3,3.93,0.77,0.72,2.86,2.8,0.17,2.68,2.7,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,0.49,2.34,1.49,0.25,2.5,2.09,3.4,0.01,4.62,1.73,1.55,3.78,1.3,3.3,0,,1.45,2.59,4.35,5.2,1.82,3.33,1.24,5.93,2.07,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,2.82,2.18,4.04,3.43,1.68,2.27,2.21,1.21,0.57,1.59,1.52,2.58,2.29,4.32,1.29,1.26,,2.8,2.49,,1.74,1.4,1.46,2.13,2.84,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,1.51,1.3,3.16,1.71,2.64,2.92,5.33,3.13,1.16,3.78,2.58,3.34,2.81,1.38,0.06,1.9,5.32,0.4,0.81,,3.09,1.95,3.6,2.1,1.89,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,1.24,1.95,4.11,3.26,1.53,2.99,4.45,6.6,2.58,1.73,1.5,3.44,0.37,4.81,0.98,1.59,,4.75,4.69,3.97,1.54,4.58,1.26,0.74,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
