BAGNALSTOWN FENAGH HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.03,3.78,3.90,1.65,7.71,3.98,,3.55,,,,
February,2.36,1.58,2.00,6.53,1.45,3.84,,3.15,,,,
March,4.40,2.68,1.11,2.20,0.65,0.45,,4.17,,,,
April,3.83,0.52,2.76,3.19,2.40,3.60,,0.59,,,,
May,2.62,1.56,1.06,1.17,3.96,4.97,,1.17,,,,
June,1.76,0.25,0.87,0.80,2.98,0.04,,2.80,,,,
July,6.40,4.06,3.01,2.23,3.02,2.50,,2.59,,,,
August,3.23,4.66,6.51,5.57,2.60,2.09,,5.34,,,,
September,0.96,1.20,4.10,2.80,6.15,2.48,,1.94,,,,
October,5.40,2.51,0.92,3.91,2.99,2.84,,3.30,,,,
November,2.60,2.96,1.17,1.95,4.62,2.41,,2.57,,,,
December,3.09,1.49,2.73,2.45,4.66,2.04,,2.87,,,,
Total,41.68,27.25,30.14,34.45,43.19,31.24,,34.04,,,,
Calc annual,41.68,27.25,30.14,34.45,43.19,31.24,0.00,34.04,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,0.00,NaN,NaN,NaN,
