"S. CROYDON, HAREWOOD ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,102,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.52,0.91,2.67,2.21,4.98,0.98,2.87,
February,,,,,2.60,4.21,2.46,4.38,1.46,0.54,0.65,
March,,,,,0.91,0.70,0.60,2.56,2.40,0.06,1.69,
April,,,,,3.84,2.62,4.21,1.69,1.84,0.99,1.39,
May,,,,,2.96,1.72,1.06,1.23,2.46,1.61,3.31,
June,,,,,2.36,0.16,3.39,2.97,2.39,0.87,0.57,
July,,,,,3.63,3.46,3.20,3.02,2.16,2.12,2.02,
August,,,,,3.72,2.26,1.00,3.79,2.83,1.88,2.96,
September,,,,,3.36,2.41,2.40,5.12,0.80,0.16,3.42,
October,,,,,3.51,2.14,2.76,1.22,4.82,3.31,1.19,
November,,,,,3.40,2.59,5.55,2.65,2.26,6.07,4.15,
December,,,,,3.95,2.60,0.05,4.35,2.81,6.34,2.03,
Total,,,,,36.76,25.78,29.35,35.19,31.21,24.93,26.25,
Calc annual,0.00,0.00,0.00,0.00,36.76,25.78,29.35,35.19,31.21,24.93,26.25,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,
