KIRKBY LONSDALE (LOCK HALL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8710,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,2.50,3.90,4.75,,
February,,,,,,,,4.40,4.40,6.95,,
March,,,,,,,,2.40,6.51,1.40,,
April,,,,,,,,5.37,2.40,3.05,,
May,,,,,,,,3.20,2.35,1.40,,
June,,,,,,,,2.38,0.68,2.30,,
July,,,,,,,,3.00,0.83,2.40,,
August,,,,,,,,4.00,4.53,4.63,,
September,,,,,,,,2.92,0.70,9.10,,
October,,,,,,,,2.90,4.95,8.63,,
November,,,,,,,,2.20,1.86,6.20,,
December,,,,,,,,3.45,8.63,5.38,,
Total,,,,,,,,38.72,41.74,56.19,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.72,41.74,56.19,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,,
