"MAIDSTONE ALLINGTON LOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,364,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.88,1.99,2.83,1.42,2.71,2.07,2.54,2.32,3.33,0.97,3.03,
February,0.73,0.84,2.01,3.97,0.93,3.34,2.39,4.09,1.25,0.64,1.50,
March,0.93,1.29,1.78,2.83,1.01,0.88,0.49,3.10,1.86,0.03,1.23,
April,3.02,1.19,2.18,1.66,3.46,1.82,6.05,1.50,2.83,1.33,1.42,
May,0.82,1.30,0.72,2.88,2.79,2.21,1.34,0.86,2.04,1.22,2.91,
June,0.81,0.13,1.89,0.69,1.75,0.37,2.29,3.08,2.37,0.86,0.50,
July,3.15,0.38,2.89,0.88,4.29,2.94,2.33,3.87,1.73,0.86,2.24,
August,1.38,1.48,2.03,2.06,2.04,1.79,1.48,4.07,1.99,2.33,3.99,
September,3.29,1.03,3.31,1.29,3.18,1.92,0.62,4.37,0.33,1.14,3.29,
October,1.06,1.02,1.41,6.22,4.04,3.76,2.41,1.30,4.29,3.45,1.13,
November,1.10,1.78,1.44,2.31,3.13,3.33,6.01,2.61,3.72,5.45,5.38,
December,2.46,1.54,3.44,2.42,3.67,2.81,1.15,5.27,3.09,4.40,2.12,
Total,21.63,13.97,25.93,28.63,33.00,27.24,29.10,36.44,28.83,22.68,28.74,
Calc annual,21.63,13.97,25.93,28.63,33.00,27.24,29.10,36.44,28.83,22.68,28.74,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
