"GREAT BRINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3178,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.84,,,,,,,,,,,
February,0.57,,,,,,,,,,,
March,1.92,,,,,,,,,,,
April,4.88,,,,,,,,,,,
May,2.32,,,,,,,,,,,
June,3.50,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,16.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
