FRESHWATER-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ341871,Long,-1.5178,Lat,50.6826,Elevation,10,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4.91,1.21,2.99,5.26,4.9,2.33,5.71,1.66,4.18,2.14,2.6,2.17,2.74,1.8,4.86,6.2,3.62,5,3.96,4.17,3.83,5.59,2.2,1.75,2.47,3.62,5.59,0.94,0.86,3.61,2.16,1.36,1.82,3.59,5.38,2.4,4.34,3.1,3.61
February,,,2.5,5.04,0.37,4.75,2.12,3.64,2.3,1.32,0.75,1.88,0.12,3.32,0.13,3.02,3.02,4.97,0.65,1.33,3.81,3.26,0.49,1.29,0.49,1.99,2.43,1.97,1.51,1.09,4.9,6.35,0.7,1.13,3.37,1.76,0.33,4.09,2.96,0.26,2.46
March,,,3.21,1.81,1.85,0.33,0.31,2.57,2.7,0.21,1.28,1.29,1.34,3.08,3.06,1.08,2.12,3.47,0.34,1.05,2.87,3.6,2.84,0.76,0.26,0.9,1.45,6.4,0.17,1.64,1.45,4.14,2.89,0.36,4.13,1.08,0.52,2.19,1.03,2.31,2.44
April,,,3.12,3.45,2.71,2.83,2.76,1.54,2.44,1.04,2.4,2.53,3.07,1.71,1.99,3.32,1.68,2.39,0,1.99,0.76,0.9,1.29,1,1.65,1.18,2.77,2,1.35,1.59,2.01,2.2,1.97,1.66,0.19,0.57,1.96,0.2,0.48,2.13,1.23
May,,,0.78,3.19,3.3,3.29,2.14,0.79,1,2.7,2.68,2.66,4.14,1.63,0.83,1.17,0.49,2.97,1.36,1.01,0.92,1.98,2.83,2.76,0.45,1.73,3.36,1.62,2.71,1.9,1.34,2.54,2.51,2.03,2.08,3.5,0.43,1.06,2.8,0.72,2.1
June,,,1.17,0.43,2.18,0,3.22,2.11,2.1,1.42,0.92,2.46,1.98,0.95,1.31,2.83,3.04,0.73,0.75,1.81,0.23,1.15,0.64,1.1,1.65,2.7,3.31,1.73,1.73,0.58,1.69,1.05,1.2,1.8,2.64,3.66,2.96,1.53,3.21,0.77,2.96
July,,,3.55,1.12,2.74,3.34,1.43,3.18,1.74,1.1,1.81,3.78,3.03,1.98,0.92,0.47,3.94,2.05,1.93,3.79,3.63,2.52,1.86,3.21,2.73,1.81,1.52,1.23,1.25,0.25,4.4,2.07,0.41,3.23,3.42,0.55,2.56,4.67,1.61,1.85,3.36
August,,,2.48,2.17,2.72,4.61,0.83,3.62,2.2,1.76,2.88,2.96,1.2,0.9,2.81,3.34,0.23,1.67,1.58,2.22,0.01,3.89,2.33,1.26,4.09,1.83,3.67,1.15,3.59,1.38,3.26,4.79,5.21,1.71,6.12,0.89,4.09,2.68,3.67,1.83,4.26
September,,,1.55,2.97,5.4,2.39,1.12,6.05,1.31,0.86,2.98,1.84,3.17,2.85,2.7,3.98,2.84,2.72,2.01,2.07,2.03,1.2,2.31,2.92,1.71,2.08,3.05,1.02,2.21,3.44,3.32,3.41,5.29,3.25,2.66,1.86,3.85,3.59,5.58,0.31,7.18
October,,,1.21,5.88,5.22,3.27,3.89,1.84,6.95,4.51,2.93,0.78,6.33,1.77,2.27,3.92,1.24,3.98,3.69,7.49,3.86,0.88,3.53,3.69,3.57,3.31,1.18,1.33,2.06,9.42,0.62,1.1,4.06,3.89,2.67,3.06,1.34,2.3,3.49,3.28,7.37
