"DUNDEE (CAMPERDOWN WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5591,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.26,4.14,3.38,1.28,3.72,2.12,3.59,4.65,1.66,1.87,,
February,4.61,1.83,1.20,0.62,2.78,1.23,3.65,2.56,1.59,2.24,,
March,2.16,1.80,0.58,0.39,0.91,2.41,3.88,1.00,1.69,1.84,,
April,1.66,1.57,1.19,2.32,1.47,0.32,2.26,1.48,1.40,1.19,,
May,2.67,3.33,3.80,2.07,4.03,1.87,4.96,4.86,1.89,1.58,,
June,1.08,1.15,2.88,2.38,2.84,2.79,3.08,3.62,1.16,1.33,,
July,3.89,2.28,3.52,1.85,3.26,2.54,2.69,2.22,3.15,4.16,,
August,3.65,2.17,4.71,1.76,3.21,5.72,0.21,6.96,3.37,3.12,,
September,1.19,3.24,2.23,2.67,3.33,3.33,2.78,2.66,1.56,5.99,,
October,4.39,1.81,3.38,3.69,5.16,0.39,2.07,3.53,3.84,1.11,,
November,3.68,0.42,1.08,4.30,1.46,6.16,2.01,1.28,2.92,3.17,,
December,0.87,1.87,1.04,2.51,5.07,2.35,1.56,3.24,2.23,1.16,,
Total,33.11,25.61,28.99,25.84,37.24,31.23,32.74,38.06,26.46,28.76,,
Calc annual,33.11,25.61,28.99,25.84,37.24,31.23,32.74,38.06,26.46,28.76,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
