MUCKRACH LODGE (GRANTOWN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH 98936 25010,Long,-3.679072,Lat,57.304442,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.81,2.49,3.87,2.59,1.76,3.55,1.45,1.57,2.18,2.21,1.76,3.69,3.2,1.14,1.64,1.79,2.6,2.25,2.84,3.27,2.74,1.48,,3.11,2.65,3.53,1.09,,,,,,
February,,,,,,,,,2.93,1.51,2.25,2.93,0.99,3.86,1.86,2.1,2.68,2.02,3.32,1.53,2.12,2.55,1.74,1.84,1.66,1.83,3.79,1,2.11,0.71,,0.81,2.26,2.01,1.92,,,,,,
March,,,,,,,,,2.45,2.6,1.89,2.62,2.68,3.2,0.84,3.56,3.47,1.77,4.37,3.61,1.33,2.35,1.58,4.09,3.63,2.99,2.43,2.56,0.91,2.83,,1.5,3.2,0.95,1.16,,,,,,
April,,,,,,,,,1.57,3.28,2.62,2.7,1.1,2.38,2.36,2.6,2.11,2.33,2.83,2.91,4.03,1.94,1.14,1.61,1.25,2.6,2.26,2.94,2.26,3.15,,1.11,4.87,1.94,0.72,,,,,,
May,,,,,,,,,2.54,2.12,1.64,1.39,4.4,1.83,2.18,1.7,6.82,2.46,1.26,2.41,1.49,1.16,2.39,1.85,4.2,1.59,4.89,1.49,1.55,0.31,,2.32,1.65,6.68,3.22,,,,,,
June,,,,,,,,,1.75,1.53,2.74,3.63,3.82,2.13,1.02,0.34,0.69,4.59,1.72,1.23,2.85,3.95,3.02,2.17,2.75,0.75,4.8,2.26,1.61,3.46,,1.23,1.35,1.75,2.33,,,,,,
July,,,,,,,,,1.71,4.04,4.06,1.98,4.74,4.62,1.51,1.89,1.63,2.77,2.4,4.25,3.28,1.92,1.98,0.98,3.67,3.62,2.99,1.78,5.26,0.68,,2.18,3.86,2.51,4.53,,,,,,
August,,,,,,,,,3.1,2.09,4.5,3.56,3.14,3.6,4.04,3.71,4.3,3.02,1.95,2.15,3.34,1.01,4.91,1.33,2.29,3.18,2.83,4.03,2.18,1.78,,3.35,2.81,5.33,4.98,,,,,,
September,,,,,,,,3.09,3.1,4.77,2.65,0.73,1.55,2.35,2.03,1.48,1.52,0.73,5.15,2.25,1.42,1.14,2.06,2.78,1.57,5.13,1.89,1.8,3.47,3.26,,1.43,1.74,1.9,3.98,,,,,,
October,,,,,,,,1.06,2.47,1.65,3.61,2.6,2.27,3.58,1.42,3.89,6.29,2.95,0.68,4.28,2.51,3.01,2.68,0.6,1.08,1.38,4.3,3.58,2.86,3.76,,2.31,2.31,3.46,2.65,,,,,,
November,,,,,,,,2.17,2.78,2.68,2.88,2.74,0.61,2.73,2.53,3.71,7.2,1.95,2.3,1.62,6.37,6.25,3.26,1.7,4.39,3.55,3.21,4.31,1.75,2.87,,1.29,1.78,2.83,1.21,,,,,,
December,,,,,,,,3.1,3.3,3.32,3.24,4.23,4.64,0.88,2.35,1.13,2.96,1.5,1.07,2.64,1.69,2.33,3.04,2.96,4.25,4.54,2.05,1.68,2.6,2.59,,3.46,1.89,2.52,2.76,,,,,,
Total,,,,,,,,,29.51,32.08,35.95,31.7,31.7,34.71,23.59,27.68,41.85,28.3,28.81,32.57,33.63,28.75,29.44,23.7,33.34,33.41,38.28,30.7,29.3,26.88,,24.1,30.37,35.41,30.55,,,,,,
