"NELSON, VICTORIA PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD851379,Long,-2.2279024,Lat,53.837136,Elevation,375,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,3.32,5.38,5.81,8.65,4.8,5.9,3.32,4.17,4.68,4.74,11.12,2.08,6.42,5.43,5.45,2.89,4.19,2.38,4.48,4.12,5.29,5.33,1.69,1.6,4.82,5,6.83,3.8,4.66,3.65,7.83,3.17,
February,,,,,,,,,6.65,1.4,4.63,0.54,4.99,6.61,1.6,7.59,4.35,1.87,6.27,0.83,0.44,5.48,0.24,4.83,0.42,7.52,2.62,6.57,1.9,4.41,2.4,4.81,1.68,2.92,2.55,5.17,5.65,1.33,3.19,4.53,
March,,,,,,,,,1.4,6.3,4.08,4.34,2.37,1.57,1.54,2.08,3.4,4.33,2.74,1.49,2.77,0.53,3.19,2.32,2.56,1.72,2.06,2.29,1.68,2.4,2.99,3.6,3.67,1.37,0.72,1.82,1.1,5.64,2.48,1.84,
April,,,,,,,,,1.01,2.37,4.76,1.94,3.62,4.08,2.06,3.34,1.97,3.55,1.17,1.23,2.95,3.4,3.94,1.7,2.76,2.8,1.28,3.29,0.89,1.87,3.06,2.4,0.97,2.59,2.96,2.64,1.35,3.87,2.54,4.3,
May,,,,,,,,,1.66,1.86,6.43,2.61,1.68,4.89,6.1,4.19,4,1.84,1.27,2.81,2.96,2.44,4.91,2.18,3.47,1.36,1.09,2.12,3.26,1.07,1.38,2.36,2.63,2.38,3.49,5.07,1.45,2.56,1.06,2.37,
June,,,,,,,,,2.61,1.44,1.85,0.44,2.75,1.27,3.3,0.07,2.41,3.91,5.71,1.9,2.91,6.19,0.88,2.51,3.56,4.14,4.15,2.98,4.23,2.76,0.83,0.35,1.13,4.99,3.31,4.75,3.11,2.81,5.48,0.7,
July,,,,,,,,,3.58,2.33,6.56,2.39,5.03,5.77,4.18,2.17,3.34,5.56,1.37,3.7,5.33,3.54,6.05,2.45,2.84,2.11,5.45,2.53,4.66,6.38,4.3,1.41,5.33,3.75,2.96,2.54,4.81,4.27,1.91,,
August,,,,,,,,,3.48,3.81,2.16,6.5,5.81,7.45,7.7,5.16,5.32,6.75,7.4,5.23,6.5,3.44,1.78,1.83,4.76,1.49,3.65,2.03,5.3,2.64,2.51,5.11,4.51,7.03,3.03,2.87,7.57,0.17,4.34,,
September,,,,,,,,,12.08,2.7,2.31,2.52,4.21,6.19,4.49,3.61,4.46,6.98,1.13,2.07,3.5,3.98,7.14,1.74,3.59,7.62,4.68,1.97,1.89,0.71,4.17,0.61,3.64,4.21,7.68,2.87,7.16,3.51,2.89,,
October,,,,,,,,,4.63,2.51,1.74,4.02,1,6.41,3.98,5.25,4.77,3.88,5.11,5.6,7.83,2.95,7.52,4.52,5.67,10.28,4.79,1.98,8.69,1.65,4.1,6.3,8.72,3.51,4.75,5.87,0.95,0.73,3.08,,
November,,,,,,,,,2.67,3.98,3.08,2.41,3.14,7.74,4.15,2.84,6.26,5.34,6.64,7.57,5.72,6.36,3.35,1.86,2.2,4.8,5.33,1.68,5.38,7.67,6.35,2.53,1.65,4.16,7.09,0.55,6.6,7.33,2.89,,
December,,,,,,,,,8.77,7.79,3.42,7.06,5.23,4.08,4.72,5.28,2.19,1.38,2.99,9.72,3.63,2.74,1.87,0.55,5.17,3.27,5.43,2.07,4.82,3.15,5.19,2.52,4.76,2.03,4.1,1.87,4.23,4.28,2.83,,
Total,,,,,,,,,51.86,41.87,46.83,43.42,44.63,61.96,47.14,45.75,47.15,50.13,52.92,44.23,50.96,46.48,46.32,29.38,41.19,49.49,45.01,33.63,47.99,40.04,38.97,33.6,43.51,43.94,49.47,39.82,48.64,40.15,40.52,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12412,NELSON: VICTORIA PARK ,01/01/1918,31/12/1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
