"NELSON VICTORIA PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2975,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.81,8.65,4.80,5.90,3.32,4.17,4.68,4.74,11.12,2.08,6.42,
February,4.63,0.54,4.99,6.61,1.60,7.59,4.35,1.87,6.27,0.83,0.44,
March,4.08,4.34,2.37,1.57,1.54,2.08,3.40,4.33,2.74,1.49,2.77,
April,4.76,1.94,3.62,4.08,2.06,3.34,1.97,3.55,1.17,1.23,2.95,
May,6.43,2.61,1.68,4.89,6.10,4.19,4.00,1.84,1.27,2.81,2.96,
June,1.85,0.44,2.75,1.27,3.30,0.07,2.41,3.91,5.71,1.90,2.91,
July,6.56,2.39,5.03,5.77,4.18,2.17,3.34,5.56,1.37,3.70,5.33,
August,2.16,6.50,5.81,7.45,7.70,5.16,5.32,6.75,7.40,5.23,6.50,
September,2.31,2.52,4.21,6.19,4.49,3.61,4.46,6.98,1.13,2.07,3.50,
October,1.74,4.02,1.00,6.41,3.98,5.25,4.77,3.88,5.11,5.60,7.83,
November,3.08,2.41,3.14,7.74,4.15,2.84,6.26,5.34,6.64,7.57,5.72,
December,3.42,7.06,5.23,4.08,4.72,5.28,2.19,1.38,2.99,9.72,3.63,
Total,46.83,43.42,44.63,61.96,47.14,45.75,47.15,50.13,52.92,44.23,50.96,
Calc annual,46.83,43.42,44.63,61.96,47.14,45.75,47.15,50.13,52.92,44.23,50.96,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
