LITTLE DON VALLEY (UNDERBANK RES.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK247995,Long,-1.629186,Lat,53.491633,Elevation,604,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.43,2.1,5.48,4.36,2.19,5.57,2.95,2.79,3.09,6.01,5.85,4.9,4.77,1.89,2.28,3.56,4.2,2.26,7.91,1.64,5.95,3.64,3.84,3.5,3.45,2.23,4.26,5.89,5.39,5.73,3.51,4,3.52,5.3,5.33,3.69,4.69,4.18,8.75,1.79,1.87,3.52,5.1,0.95,3.15,3,5.91,2.47,4.2,4,6.78
February,3.66,3.79,2.2,1.39,2.73,5.28,6.44,0.52,4.35,2.56,3.59,0.28,2.66,5.47,1.26,4.42,2.6,1.4,4.69,0.4,1.01,4.35,0.57,5.88,0.32,5.53,4.12,6.21,1.65,2.76,2.89,4.41,1.36,2.47,2.31,4.06,4.57,3.08,3.02,2.1,6.71,4.64,1.28,2.44,3.58,3,1.51,3.43,5.32,0.11,2.96
March,0.69,1.78,3.93,5.43,3.58,1.02,5.86,2.82,1.53,6.15,3.19,2.42,2.75,2,1.14,1.2,1.24,3.38,3.58,0.25,3.5,0.32,2.65,2.88,4,1.62,3.23,3.45,0.43,3.65,2.71,6.55,2.29,1.39,0.58,0.98,2.1,6.72,1.28,1.01,1.4,4.6,2.07,2.16,2.53,3.72,1.79,2.06,2.68,1.35,3.12
April,2.93,1.81,0.75,3.75,1.3,1.58,1.8,2.49,1.54,1.71,5.3,1.03,3.77,2.42,1.62,2.99,1.96,4.38,1.52,1.47,4.15,4.52,4.55,1.1,3.07,3.11,2.1,2.52,0.21,2.22,3.87,2.72,2.14,2.45,2.39,2.26,1.75,4.01,2.17,3.07,3.93,1.94,1.95,3.01,0.57,0.79,3.54,0.19,0.81,5.26,1.79
May,3.71,1.05,3.83,2.42,1.54,1.7,2.46,2.13,2.51,1.65,4.69,1.34,0.91,3.88,3.59,3.27,2.61,1.17,2.25,2,2.09,2.86,6.86,2.98,2.04,0.63,1.54,3.41,3.17,2.59,1.1,2.71,4.29,3.12,3.77,4.22,2.97,3.4,1.68,2.16,2.35,5.35,2.39,2.54,4.07,4.53,0.79,1.26,3.46,1.02,2.44
June,2.56,2.79,3,1.2,3.97,1.32,2.24,1.9,0.94,0.74,3.31,0.22,1.22,0.87,1.56,0.12,3.07,3.44,3.36,1.46,2.55,4.94,0.6,2.03,1.28,2.92,4.48,0.93,2.79,2.86,0.7,0.49,1.35,1.82,1.93,3.07,3.78,2.66,4.73,0.53,0.76,1.1,1.78,3.04,1.78,3.25,3.06,1.03,5.06,1.7,0.96
July,2.88,0.23,6.34,1.6,2.18,4.51,1.23,1.68,3.06,4.44,5.34,0.88,3.61,2.99,3.16,1.36,3.7,2.49,1.05,2.49,6.97,3.9,4.64,2.03,1.73,1.17,3.45,2.37,3.84,5.89,3.6,2.52,3.27,1.32,2.74,1.76,2.77,2.12,1.29,3.95,1.48,2.15,1.75,2.59,2.05,0.85,7.49,2.71,5.17,1.84,3.39
August,3.6,2.94,6.96,1.34,1.58,3.15,1.83,5.54,1.09,3.48,1.55,4.97,5.82,2.88,2.69,2.97,2.82,4.78,2.62,2.67,3.31,5.97,2.42,0.66,1.55,2.19,1.11,0.77,2.54,2.15,0.56,3.65,4.67,2.56,3.2,3.47,4.31,0.5,5.37,2.08,3.56,4.26,1.88,3.41,6.5,1.25,6.48,5.63,3.69,1.08,4.39
September,0.25,2.17,1.56,2.82,2.09,0.72,1.45,1.35,8.75,2.68,1.47,0.66,3.03,2.84,3.1,2.31,1.3,4.96,0.46,1.18,4.85,5.18,2.11,2.36,2.53,5.23,4.09,1.44,2.92,1.72,2.33,0.35,2.02,4.37,5.01,1.58,5.54,1.44,1.53,1.38,4.01,1.91,3.76,2.02,3.06,1.06,3.77,4.73,3.85,0.05,3.91
October,2.8,3.26,3.19,4.68,2.89,2.21,5.86,5.1,2.32,4.07,2.48,2.12,1.23,2.36,4.19,3.08,3.91,3.96,4.74,3.81,3.8,0.97,5.62,4.97,3.12,7.93,3.69,3.95,7.23,4.11,5.38,4.4,3.15,2.11,3.7,5.92,1.86,1.1,1.65,3.89,1.5,0.84,6.61,2.34,5.03,3.03,2.07,2.83,2.95,2.83,7.62
