MACCLESFIELD-SWANSCOE-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ936752,Long,-2.0974304,Lat,53.273745,Elevation,676,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,3.83,2.97,3.39,2.03,2.81,3.21,1.41,1.81,2.14,3.27,4.37,2.31,2.22,3.29,3.22,2.23,4.6,1.41,2.65,1.78,3.21,1.58,3.32,3.13,2.4,5.48,2.58,2.64,1.99,4.16,4.71,4.88,,,,,,,,,
February,0.73,0.37,2.49,3.52,3.86,0.35,1.98,3.46,2.98,1.35,3.9,1.78,1.36,2.67,3.57,2.33,3.51,1.95,3.64,1.82,3.4,2.86,1.02,1.22,2.2,3.74,4.66,1,3.75,1.11,4.17,0.6,,,,,,,,,
March,3.71,2.49,1.32,0.83,2.54,3.66,4.48,3.75,1.27,1.76,1.2,2.49,2.75,4.51,1.78,3.76,3.14,2.92,3.15,3.36,0.8,2.24,4.63,4.43,4.77,1.8,2.47,2.11,1.71,5.09,2.44,2.57,,,,,,,,,
April,0.94,2.3,1.37,0.68,1.37,2.09,1.76,2.89,2.58,4.27,2.34,2.84,2.26,2.24,1.93,2.75,3.01,1.92,2.02,2.6,4.41,3.05,0.65,4.19,1.61,1.68,3.22,2.4,1.51,2.83,5.61,1.61,,,,,,,,,
May,2.53,4.56,3.84,2.79,2.9,0.8,0.56,1.95,3.33,2.29,1.66,1.25,4.27,2.3,2.51,0.82,3.85,3.19,2.5,2.07,2.56,0.9,2.35,2.92,3.15,1.24,2.44,2.33,2.89,1.67,5.59,2.38,,,,,,,,,
June,4.12,1.81,3.9,2.37,3.38,3.47,3.11,3.4,2.55,2.37,4.01,1.79,1.57,1.34,0.64,2.31,1.66,5.8,3.07,3.06,2.07,3.88,3.74,2.75,1.27,2.52,2.97,2.47,1.67,2.95,3.16,0.57,,,,,,,,,
July,3.43,3.27,3.42,4,3.38,6.49,1.81,1.59,0.94,1.74,3.44,3.03,2.58,3.12,1.79,2.82,1.56,3.5,4.63,5.26,6.62,0.46,3.96,1.57,4.86,5.62,1.83,1.61,4.48,2.82,5.87,1.14,,,,,,,,,
August,3.86,5.04,4.18,2.71,3.95,3.56,2.99,3.42,5.88,2.36,4.11,2.31,3.6,4.68,4.65,4.31,2.98,5.22,3.35,2.97,5.8,2.88,7.17,2.2,5.7,3.73,2.8,5.58,3.16,3.76,2.42,4.86,,,,,,,,,
September,0.94,3.29,3.63,2.33,0.29,0.91,5.35,4.92,0.85,4.87,1.51,1.04,1.38,5.18,1.82,2.51,1.9,0.62,3.89,2.54,0.42,3.24,1.88,1.33,3.43,0.87,2.76,2.25,7.73,3.47,3.35,0.92,,,,,,,,,
October,3.12,4.61,5.26,2.33,3.6,2.82,3.87,1.86,4.4,3.88,5.29,3.64,4.35,7.39,1.21,3.18,5.46,3.73,0.93,5.23,2.73,2.72,3.49,2.3,1.71,1.53,4.13,5.46,2.09,2.68,1.81,2.25,,,,,,,,,
November,6.17,2.78,2.51,2.3,2.75,2.56,1.5,4.43,2.77,1.54,2.78,4.22,1.81,3.74,2.98,4.03,2.74,2.41,3.07,1.43,5.19,3.18,2.76,3.23,4.14,2.06,2.77,3.5,2.34,2.96,0.95,2.18,,,,,,,,,
December,0.46,5.81,2.46,3.64,3.02,3.29,4.74,3.77,4.26,3.1,4.09,5.05,2.81,2.06,2.06,0.67,4.4,2.9,2.91,7.41,4.11,5.97,3.92,2.21,5.52,5.78,2.92,1.76,6.69,6.62,2.43,4.98,,,,,,,,,
Total,33.84,39.3,37.77,29.53,33.85,33.21,33.56,37.25,33.95,32.8,38.7,31.75,30.96,42.52,28.16,31.72,38.81,35.57,35.81,39.53,41.32,32.96,38.89,31.48,40.76,36.05,35.55,33.11,40.01,40.12,42.51,28.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Swanscoe Hall. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
