REAY (THE MANSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NC971648,Long,-3.770279,Lat,58.559035,Elevation,54,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,2.46,1.62,2.6,2.48,4.61,4.87,3.36,3.09,4.34,4.41,3.86,4.74,2.63,3.39,2.21,2.96,5.53,2.07,2.47,4.35,4.19,1.85,1.93,4.21,5.57,5.11,4.83,4.45,2.73,3.27,5.07,2.35,5.14,,2.26,3.05,4,4.61,,3,4.5,3.79,5.44,,,,,,
February,,,2.55,1.6,2.57,3.04,2.94,0.61,2.8,1.76,3.23,1.37,2.01,4.31,3.03,4.11,1.65,1.84,3.37,0.96,1.34,4.81,1.04,4.61,2.99,3.1,1.94,5.31,2.42,2.27,1,2.61,4.07,4.21,2.74,2.12,4.98,1.22,2.76,3.19,,3.85,2.5,2.75,2.25,,,,,,
March,,,3.86,3.15,3.52,3,2.34,2.24,1.5,3.22,2.84,2.72,2,0.59,3.1,2.89,3.07,2.55,2.04,0.53,2.87,1.8,3.19,1.89,3.38,2.82,1.28,3.26,2.61,2.48,2.99,1.93,1.16,1.85,2.88,1.39,2.52,2,1.66,3.51,2.37,3.4,2.5,1.53,2.34,,,,,,
April,,,3.4,1.34,1.36,2.31,2.29,2.77,1.15,3.69,2.39,1.14,3.78,2.51,2.22,2.17,2.05,4.21,1.5,2.18,0.98,2.51,2.87,1.67,5.35,2.7,1.49,0.48,1.25,1.23,3.23,1.65,1.34,2.76,2.13,,2.04,2.36,2,2.5,,3.12,0.61,2.75,1.31,,,,,,
May,,,2.41,2.07,2.81,0.69,3.42,1.81,1.25,0.26,3.18,2.67,1.82,3.79,2.29,2.24,2.07,2.03,1.26,2.02,1.87,3.45,2.93,0.83,2.29,0.89,1.49,1.14,2.49,0.89,1.54,1.61,1.83,1.52,2.83,,1.47,1.4,1.66,2.52,,0.54,2.15,2.53,2.65,,,,,,
June,,,2.82,1.52,1.33,0.52,3.62,4.17,3.16,2.97,1.43,1.61,2.45,3.09,1.86,1.09,2.03,4.29,2.94,3.73,2.26,2.53,0.57,1.65,2.24,2.32,0.78,2.92,3.65,2.01,2.33,0.85,1.64,1.18,4.03,,2.6,1.81,1.61,1.4,,1.7,2.35,1.67,4.7,,,,,,
July,,,1.62,1.11,3.36,4.18,1.59,1.64,6.16,0.98,1.95,1.97,2.98,3.23,3.16,2.47,1.92,0.91,2.67,1.66,1.9,4.56,3.64,3.35,5.31,1.7,5.26,2.72,4.96,4.42,7.78,1.46,4.07,2.68,1.48,,4.11,1.51,1.93,1.68,,3.6,2.09,5,3.83,,,,,,
August,,1.2,4.73,0.99,2.16,1.67,1.44,3.34,4.26,5.09,1.78,3.09,2.93,6.02,3.55,2.1,2.33,2.03,2.25,4.39,7.74,1.41,2.69,3.43,4.83,3.87,2.68,2.24,2.43,2.6,3.03,5.42,1.68,3.15,1.66,2.82,3.23,0.2,3.04,4.41,,3.3,3,2,,,,,,,
September,,3.32,1.05,2.24,3.07,6.05,2.05,4.42,4.26,4.1,4.03,3.93,2.48,3.94,5.11,5.59,3.05,4.76,2.6,4.04,2.8,1.34,5.04,0.71,1.65,5.36,2.29,2.56,2.34,1.75,3.63,1.33,4.42,3.33,4.38,3.46,2.9,5.28,3.41,,,1.02,3.71,2.72,,,,,,,
October,,2.78,3.38,1.99,1.79,3.31,4.04,7.38,2.4,2.78,1.14,4.2,1.67,6.07,2.24,4.62,6.64,5.54,3.11,5.49,4.6,3.75,5.6,4.12,6.19,6.75,4.87,2.22,5.71,2.44,2.86,4.45,6.36,2.57,3.69,4.78,0.61,2.59,5.06,,3.22,2.1,3.71,1.05,,,,,,,
November,,4.11,3.76,4.31,4.74,4.09,3.89,6.39,3.06,6.51,3.72,2.39,3.14,5.52,2.3,2.8,3.5,4.5,4.29,3.08,6.26,2.11,3.39,3.43,2.34,4.22,2.72,2.17,4.62,6.03,4.83,3.87,2.47,5.79,5.92,2.51,4.35,4.99,3.2,,5.04,6.7,4.5,3.1,,,,,,,
December,,3.99,3.63,4.84,4.29,7.61,3.95,3.37,4.74,4.7,2.08,6.08,3.23,4.64,2.12,4.04,4.52,1.12,3.25,8.74,3.15,4.8,1.75,1.11,3.03,3.71,3.48,1.79,2.59,4.32,2.5,3.48,4.6,2.94,3.78,6,2.98,4.22,4.73,,,4.29,3.58,2.58,,,,,,,
Total,,,35.67,26.78,33.6,38.95,36.18,43.01,38.1,39.15,32.11,35.58,32.35,48.45,33.61,37.51,35.04,36.74,34.81,38.89,38.24,37.42,36.9,28.65,41.53,41.65,33.85,31.92,39.9,34.89,38.45,31.93,38.71,34.33,40.66,,34.05,30.63,35.06,,,36.62,35.2,31.47,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved from Sandside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No of estimatedfigures deleted 1945,9,and 50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 T deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
