"LEA BRIDGE (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1228,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.10,1.24,1.18,1.19,0.86,3.57,3.26,2.54,4.82,2.00,,
February,1.67,0.12,1.09,0.12,1.88,1.32,4.04,0.61,0.81,1.27,,
March,0.20,1.40,2.04,1.79,0.39,1.07,2.68,0.27,1.13,3.27,,
April,3.01,1.99,0.70,1.72,2.75,1.22,2.47,0.11,2.37,1.51,,
May,2.56,3.05,1.66,0.42,1.02,0.37,3.40,1.53,1.36,1.63,,
June,1.26,0.56,2.20,1.35,2.97,3.15,1.91,0.27,1.27,0.61,,
July,2.22,1.89,0.90,0.84,1.28,2.54,1.23,1.67,2.14,2.79,,
August,4.07,2.41,0.48,1.68,1.64,0.41,1.48,1.24,3.06,-999.00,,
September,1.74,2.25,2.73,1.14,2.57,2.38,1.53,3.28,1.49,0.99,,
October,0.59,4.81,1.36,1.04,2.95,1.55,2.14,2.34,5.41,2.37,,
November,1.89,1.06,0.75,1.85,3.33,3.15,1.27,2.69,4.54,6.04,,
December,0.67,0.40,0.35,4.67,2.41,1.81,3.54,2.70,1.04,0.95,,
Total,20.98,21.18,15.44,17.81,24.05,22.54,28.95,19.25,29.44,23.43,,
Calc annual,20.98,21.18,15.44,17.81,24.05,22.54,28.95,19.25,29.44,23.43,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
