AMBLESIDE SKELWITH BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY344032,Long,-3.012468,Lat,54.419988,Elevation,190,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,7.69,9.36,3.99,13.23,3.37,6.53,2.2,10.72,14.98,13.13,7.03,6.84,13.97,12.8,6.46,15.84,4.8,12.97,9.48,13.62,6.92,9.42,11.77,7.92,9.04,15.38,4.57,11.44,12.67,11.89,18.96,13.45,10.65,10.06,,,,,,
February,,1.43,3.37,12.57,16.72,1.53,5.67,8.08,10.76,7.62,8.57,2.02,4.13,15.97,8.38,6.74,7.76,9.1,5.42,8.91,15.01,13.99,6.98,7.35,12.16,15.67,9.53,1.95,15.3,2.16,12.09,0.3,10.14,14.17,1.18,,,,,,
March,,4.52,2.91,3.93,6.39,7.66,12.78,12.69,3.28,6.82,0.63,6.46,6.41,16.37,8.16,8.23,7.36,10.57,7.7,5.68,5.92,4.58,12.74,10.94,8.88,3.36,1.9,3.93,4.19,8.82,12.79,17.78,6.96,3.95,,,,,,,
April,,3.87,2.37,1.16,2.88,4.78,3.88,4.07,7.99,9.41,6.24,5.25,4.39,3.59,10.1,9.01,3.13,4.63,3.38,5.21,5.69,6.74,2.98,10.3,2.52,5.86,5.57,3.7,1.23,3.96,8.17,2.57,3.51,8.08,,,,,,,
May,,3.15,7.73,3.53,6.02,0.85,0.72,3.71,4.51,6.52,5.08,1.68,4.27,5.22,5.37,3.97,10.84,8.71,5.92,3.69,4.23,4.46,3.37,4.98,3.7,1.98,5.41,5.18,2.7,2.44,10.66,8.06,5.74,6.14,,,,,,,
June,,2.16,4.51,2.9,3.98,2.09,3.98,6.35,5.6,1.9,7.35,4.04,1.77,3.29,3.88,5.22,2.65,12.14,5.21,2.96,3.01,6.89,8.53,7.04,1.6,2.52,4.79,4.38,3.35,3.26,3.93,0.34,4.78,2.38,,,,,,,
July,,4.07,5.43,5.35,6.3,8.4,7.43,4.01,2.11,4.43,2.57,1.3,4.04,7.47,4.51,3.3,5.34,3.38,6.2,8.95,5.77,1.23,7.07,1.01,5.06,8.04,4.11,2.34,7.81,2.25,10.62,6.78,10.93,7.23,,,,,,,
August,,15.28,10.49,8.01,6.58,9.05,4.21,11.51,12.19,2.6,8.85,8.43,5.9,12.06,7.14,8.22,8.21,8.3,9.5,4.34,12.35,7.16,9.19,3.14,7.17,3.81,3.21,14.36,6.55,6.93,6.1,12.41,9.1,17.45,,,,,,,
September,6.59,11.97,13.81,6.78,0.3,2.33,12.26,7.45,5.1,9.35,6.35,5.99,4.27,9.18,6.27,6.09,4.11,2.14,10.91,5.24,0.78,7.09,3.7,3.02,4.16,1.45,4.27,7.43,18,10.2,6.04,3.81,7.72,10.6,,,,,,,
October,6.56,10.88,8.23,10.37,9.56,7.46,9.72,5.97,9.58,8.35,10.99,8.82,9.25,20.22,5.49,6.38,14.01,10.69,4.36,17.75,5.24,8.94,11.67,4.84,3.1,2.55,17.76,14.32,15.47,2.97,5.13,6.85,4.63,20.99,,,,,,,
November,16.21,9.2,7.74,5.82,14.91,8.77,2.43,14.19,11.41,9.63,8.44,14.65,7.71,6.02,11.04,11.83,9.72,9.08,8.14,5.43,7.96,15.94,9.66,10.3,15.18,4.32,12.98,9.74,6.39,8.18,7.47,6.64,6.1,14.05,,,,,,,
December,0.72,15.9,4.77,12.02,12.04,10.03,12.01,20.41,16.41,5.45,18.86,11.12,11.92,8.64,11.11,8.99,7.55,15.8,8.37,14.95,12.49,17.65,16.31,8.14,14.61,14.79,8.82,4.75,17.36,16.38,11.16,16.85,14.24,12.13,,,,,,,
Total,,90.12,80.72,76.43,98.91,66.32,81.62,100.64,99.66,87.06,97.06,76.79,70.9,122,94.25,84.44,96.52,99.34,88.08,92.59,92.07,101.59,101.62,82.83,86.06,73.39,93.73,76.65,109.79,80.22,106.05,101.35,97.3,127.82,,,,,,,
