MAYFIELD XAVERIAN COLLEGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7805,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,2.79,1.72,2.83,3.71,6.64,,
February,,,,,,5.82,3.71,1.72,1.55,,,
March,,,,,,0.76,3.92,3.04,1.31,,,
April,,,,,,1.68,1.17,4.40,3.40,,,
May,,,,,,3.75,1.90,3.64,1.29,,,
June,,,,,,0.35,2.70,3.58,1.43,,,
July,,,,,,2.41,0.77,5.39,5.41,,,
August,,,,,,1.64,2.48,9.96,1.54,,,
September,,,,,,2.32,1.11,1.54,6.39,,,
October,,,,,,1.51,4.62,3.61,2.76,,,
November,,,,,,2.12,4.55,2.75,2.89,,,
December,,,,,,6.46,6.42,2.90,3.18,,,
Total,,,,,,31.61,35.07,45.36,34.86,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,31.61,35.07,45.36,34.86,6.64,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,NaN,,
