"WEST BYFLEET, SCOTLAND BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,229,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.63,2.72,1.88,4.03,1.51,3.48,
February,,,,,,4.05,2.11,4.09,1.67,0.41,0.67,
March,,,,,,0.61,0.31,2.43,1.48,0.00,1.55,
April,,,,,,2.32,3.28,1.94,2.18,0.84,1.30,
May,,,,,,2.09,1.61,1.16,2.30,2.16,2.38,
June,,,,,,0.03,3.23,3.97,2.17,1.38,0.79,
July,,,,,,3.52,1.56,1.79,1.99,1.49,1.66,
August,,,,,,3.49,0.91,3.27,2.83,1.78,2.81,
September,,,,,,2.55,1.22,4.65,1.12,0.23,2.73,
October,,,,,,2.76,2.42,1.44,5.07,2.92,0.92,
November,,,,,,1.65,4.77,3.26,2.09,5.95,4.38,
December,,,,,4.19,2.89,0.27,3.97,2.55,6.03,1.93,
Total,,,,,36.11,28.59,24.41,33.85,29.48,24.70,24.60,
Calc annual,0.00,0.00,0.00,0.00,4.19,28.59,24.41,33.85,29.48,24.70,24.60,
Difference,NaN,NaN,NaN,NaN,31.92,0.00,0.00,0.00,0.00,-0.00,0.00,
