BOLTON W.W. (LONGSHOOT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD737204,Long,-2.399636,Lat,53.679395,Elevation,930,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,6.3,5.6,14.06,2.3,7.01,8.55,7.14,4.35,5.14,3.92,6.01,5.13,7.57,6.18,3.3,1.42,5.12,6.9,8.03,5.34,6.15,4.52,11.94,3.89,4.9,5.5,5.55,2.59,5.87,2.98,6.6,5,5.39,4.15,7.47
February,,,,,,,5.6,2.8,6.51,1.6,0.58,7.34,0.23,4.75,0.52,9.09,3.05,7.63,2.62,5.77,3.1,5.8,3.18,4.16,3.04,7.12,8,1.47,3.96,4.15,6.07,3.99,2.37,1.88,3.75,2.5,1.45,3.97,8.98,1.13,5.32
March,,,,,,,3.25,5.9,3.78,1.8,3.55,1.1,4.05,3.58,3.24,1.93,4.33,2.66,2.39,3.24,3.76,3.79,4.56,1.7,1.09,2,1.55,7.17,2.33,2.21,3.33,5.36,2.8,3.37,3.38,2.5,1.91,4.76,2.7,2.4,1.55
April,,,,,,,2.6,4.9,1.5,1.57,2.77,4.29,5.04,2.33,3.23,4.52,1.33,4.99,1.11,3.42,3.62,1.96,2.8,3.68,3.09,2.88,1.71,4.67,2.75,5.37,4.43,3.27,4.11,4.08,1.13,3.68,3.37,0.82,1.9,3.76,3.5
May,,,,,,,4.3,1.85,1.5,3.2,2.33,3.23,5.54,2.18,5.25,1.21,0.86,2.04,4.97,2.29,0.81,3.55,4.05,3.72,4.19,4.46,2.03,3.15,2.43,3.74,2.63,2.3,2.72,2.74,3.52,5.46,2.54,2.23,5.41,1.18,2.36
June,,,,,,,3.3,5.5,7.65,1.51,2.24,6.23,1.29,3.14,3.54,4.59,4.54,2.36,5.97,4.63,1.18,0.56,1,4.4,3.61,5.2,4.45,3.67,8.35,1.07,2.09,1.66,4.57,3.48,3.92,3.98,3.13,2.68,4.95,3.45,1.56
July,,,,,,,3.6,5.27,3.01,4.68,7.6,5.43,4.99,4.44,2.84,2.39,5.6,2.69,6.02,10.27,5.56,3.76,7.35,4.04,5.35,3.53,4.55,3.98,3.37,2.41,5.33,4.86,3.29,7.13,8.34,1.39,7.12,8.32,4.22,5.87,9.87
August,,,,,,,5.18,7.27,7.93,6.85,9.5,6.45,1.63,3.73,5.74,2.15,3.87,3.41,3.67,3.58,3.36,8.2,6.69,8.54,4.92,3.78,9.43,0.27,5.66,3.95,8.61,5.46,6.95,6.16,7.41,2.07,14.4,8.19,4.98,0.65,6.2
September,,,,,,,4.82,8.1,1,2.65,4.23,5.89,7.54,1.06,4.93,9.44,6.65,2.22,2.87,1.81,6.8,1.75,3.2,5.58,7.88,4.11,8.43,4.77,4.35,2.4,11.63,4.46,5.76,5.9,6.85,5.2,4.33,8.79,6.1,0.44,3.97
October,,,,,,,4.1,6.1,6.65,9.38,7.93,3.59,9.26,5.75,8.6,12.63,7.81,2.69,14.44,2.51,5.93,5.75,9.87,4.26,6.82,7.4,1.58,1.34,3.95,5.96,4.49,1.03,5.84,2.52,10.78,3.77,4.08,8.94,6.04,6.75,4.78
November,,,,,,,8.75,6.6,10,11.43,8.33,10.26,5,3.09,2.72,6.23,7.81,2.27,9.23,9.37,10.15,3.85,1.76,5.44,8.96,0.8,9.07,7.46,2.33,8.38,8.75,10.09,3.77,7.47,8.76,3.4,2.59,2.84,2.42,6.17,8.92
December,,,,,,,2.63,1.62,3.58,10.6,5.23,3.98,3.07,0.88,8.02,5.19,7.53,3.97,6.33,3.57,7.14,3.92,5.84,3.42,5.83,4.12,5.39,4.95,5.74,8.25,4.19,12.81,5.36,2.71,8.65,7.31,5.69,6.78,5.34,10.7,7.15
Total,,,,,59.33,52.38,54.43,61.51,67.17,57.57,61.3,66.34,54.78,39.28,53.77,63.29,59.39,42.06,67.19,56.64,54.71,44.31,55.42,55.84,62.81,50.74,62.34,47.42,57.16,51.78,66.45,60.79,53.09,50.03,72.36,44.24,57.21,63.32,58.43,46.65,62.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 total not transcribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan 3.3; Feb 3.1 and total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
