"WESTERHAM HILL PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,375,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.74,3.13,3.79,1.83,3.28,3.02,3.93,2.70,4.70,1.25,3.97,
February,0.75,0.57,3.04,4.24,0.96,4.19,3.26,5.16,1.89,0.58,1.48,
March,1.35,2.08,2.62,2.67,1.47,1.24,0.58,3.78,2.52,0.05,1.88,
April,3.33,1.79,4.10,2.71,4.51,2.92,4.97,2.07,2.44,1.26,2.08,
May,0.80,1.60,1.49,3.20,3.70,3.08,1.57,1.41,2.52,2.07,3.53,
June,1.98,0.16,1.83,0.62,2.71,0.23,3.69,4.58,3.58,1.31,0.63,
July,4.98,0.28,3.68,2.90,5.50,3.99,2.09,2.78,2.07,2.23,3.53,
August,1.82,1.70,3.07,2.35,4.08,2.24,3.50,5.99,2.88,2.62,3.11,
September,4.27,1.26,2.65,2.12,5.16,3.39,0.99,5.47,0.73,0.23,4.54,
October,1.65,1.34,1.34,6.53,3.29,4.05,3.28,2.31,5.33,4.15,2.03,
November,1.81,1.82,2.20,2.39,4.01,3.24,6.45,3.33,3.32,7.80,5.26,
December,3.66,2.47,4.22,3.43,4.20,4.01,0.76,5.80,4.29,7.02,2.40,
Total,30.14,18.20,34.03,34.99,42.87,35.60,35.07,45.38,36.27,30.57,34.44,
Calc annual,30.14,18.20,34.03,34.99,42.87,35.60,35.07,45.38,36.27,30.57,34.44,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
