"THIRSK (ASHTON HO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4607,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,2.32,5.20,0.67,1.50,,
February,,,,,,,2.03,0.97,0.76,3.15,,
March,,,,,,,4.42,1.17,1.29,1.07,,
April,,,,,,,2.54,1.67,2.37,1.65,,
May,,,,,,,1.87,0.97,1.19,1.15,,
June,,,,,,,2.15,4.51,0.70,1.24,,
July,,,,,,,1.20,0.97,2.59,2.87,,
August,,,,,,,0.23,3.80,2.35,3.84,,
September,,,,,,,1.62,2.18,0.51,2.99,,
October,,,,,,,0.49,0.90,2.09,0.98,,
November,,,,,,,1.90,0.81,3.26,3.81,,
December,,,,,,,1.85,2.63,2.04,2.32,,
Total,,,,,,,22.62,25.78,19.82,26.57,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,22.62,25.78,19.82,26.57,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
