HATFIELD-PEVEREL-RUSHES-LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL7946608989,Long,0.59851739,Lat,51.750844,Elevation,40,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1291/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,2.26,4.76,1.5,2.26,1.97,3.94,1.05,1.57,1.04,2.01,2.84,1.22,1.36,1.88,1.72,1,1.42,2.8,3.57,1.11,2.4,2.01,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,0.43,0.88,1.61,2.08,0.97,0.74,0.88,1.45,1.95,1.64,1.45,1.05,2.98,4.79,0.77,0.85,2.13,1.94,0.63,2.24,2.71,0.12,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,0.37,1.65,2.69,2.91,1.8,0.35,0.2,0.89,1.56,4.13,0.84,0.71,0.55,2.36,2.95,0.41,2.06,1.2,0.8,1.47,0.9,1.51,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,0.32,2.64,1.77,1.13,0.9,0.96,1.56,0.84,1.37,1.1,1.79,1,1.59,2.59,0.96,1.89,0.25,0.18,1.14,0.16,1.29,2.19,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,1.82,1.68,0.83,1.33,1.85,1.17,0.79,1.92,1.75,0.63,1.73,1.57,1.48,2.36,1.04,1.5,2.17,4.45,0.62,1.16,2.48,0.78,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,0.59,1.23,0.56,0.63,0.07,2.23,1.42,1.41,2.02,2.78,1.64,0.48,1.36,0.77,1.55,1.69,2.42,2.43,1.87,1.31,4.9,0.45,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,1.1,1.73,3.24,3.08,1.49,1.91,2.11,1.46,3.19,2.56,0.92,1.18,1.96,1.88,0.62,3.01,2.46,0.1,3.97,2.9,2.68,2.07,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,1.02,4.22,0.07,4.07,1.68,1.12,2.49,1.45,3.41,0.1,3.08,1.73,1.27,2.67,1.64,1.28,2.8,0.53,3.75,1.98,3.55,0.63,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,2.11,0.48,1.2,0.29,1.21,1.71,2.46,1.36,1.49,1.48,1.26,1.64,2.72,2.05,2.92,1.99,1.62,1.88,1.9,2.98,4.65,0.04,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,2.31,6.48,2.55,1.17,2.98,1.71,3.63,1.72,1.25,0.38,1.52,4.45,0.25,0.63,1.93,2.4,1.44,3.78,1.34,1.33,2.12,2.28,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,2.32,3.61,5.77,2.21,2.17,1.43,3.24,1.24,2.51,0.97,2.21,2.23,3.79,3.95,3.97,0.92,3.28,0.79,0.54,3.15,1.38,2.9,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,,,2.57,1.06,1.54,1.26,1.94,1.29,1.21,2.75,2.18,2.49,1.66,1.34,1.64,1.76,2.28,0.83,1.26,1.43,2.06,1.82,3.19,3.87,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,17.22,30.42,23.33,22.42,19.03,18.56,21.04,18.06,23.72,20.27,20.94,18.6,20.95,27.69,22.35,17.77,23.31,21.51,22.19,21.61,32.25,18.85,32.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
