UPPINGHAM-WEST-DEYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP864996,Long,-0.7261372,Lat,52.587348,Elevation,486,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,1.66,2.36,2.28,3.37,1.41,1.49,0.33,0.46,1.66,2,1.97,1.36,2.94,1.66,0.94,1.21,1.77,1.31,1.1,1.4,1.55,2.8,1.01,2.42,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,2.06,1.54,2.22,1.8,1.29,1.83,1.75,2.81,1.59,2.88,0.73,2.38,0.25,0.48,1.64,1.95,0.82,0.06,2.34,1.97,1.2,0.17,0.55,2.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,1.65,0.96,0.83,2.64,1.72,0.66,0.65,1.26,1.41,1.21,0.84,0.98,1.07,1.81,1.63,2.11,1.93,1.94,1.12,0.96,0.16,0.6,1.47,1.79,2.5,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,0.82,0.9,1.69,3.57,2.92,2.3,3.09,1.91,0.96,3.33,2.28,1.8,1.83,1.74,1,2.28,3.23,0.55,1.36,0.77,0.37,1.32,1.43,0.88,1.36,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,1.79,1.47,2.06,0.52,2.23,5.15,3.15,1.46,0.92,1.06,1.7,1.15,2.23,4.59,1.46,0.75,4.82,1.57,2.98,1.74,1.3,1.33,0.45,0.57,0.81,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,3.85,0.64,3.62,1.72,1.12,2.36,4.39,2.96,1.8,3.15,2.48,1.07,2.49,0.88,1.2,1.91,0.55,1.26,2.19,1.81,1,2.04,0.72,1.95,2.04,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,2.07,1.12,6.97,0.58,2.67,1.26,3.38,6.64,2.5,3.42,3.74,3.8,0.14,3.14,0.74,3.75,2.26,2.39,2.39,2.2,2.25,2.64,2.58,1.3,0.92,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,2.89,1.81,2.65,2.19,3.44,5.34,2.87,1.58,5.07,1.58,1.2,1.61,3.24,1.48,0.79,2.52,2.33,1.79,3.33,1.34,1.92,2.04,1.76,2.43,3.76,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,1.41,2.79,2.65,4.86,1.47,1.12,2.96,4.26,2.28,2.23,5.61,1.26,3.18,1.42,1.7,1.64,2.1,0.66,0.88,2.47,1.82,0.9,0.8,3.53,2.66,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,1.94,2.66,5,1.72,1.08,2.45,0.56,6.44,3.41,5.52,1.99,1,5.22,3.56,1.98,0.34,2.63,1.46,5.47,4.04,2.56,2.85,1.92,3.23,1.19,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
