LOUND RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1381,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.96,1.45,4.78,1.37,2.12,1.24,2.15,1.99,2.74,1.41,1.77,
February,0.52,0.29,1.40,4.02,1.68,2.31,2.33,1.55,0.79,0.53,1.17,
March,0.81,0.72,1.66,1.52,0.53,1.73,0.23,1.68,0.36,0.10,0.43,
April,2.67,0.99,2.64,0.73,2.71,2.35,2.61,2.08,0.90,1.07,0.91,
May,1.21,0.90,0.74,1.80,5.04,1.84,1.56,0.76,,0.88,2.42,
June,1.82,0.48,1.52,0.93,1.85,0.91,2.93,4.07,0.55,0.55,0.17,
July,2.50,0.63,4.52,1.75,2.87,2.05,2.22,1.08,1.37,2.87,2.88,
August,2.13,1.26,1.21,2.67,2.93,2.61,2.00,3.06,0.89,1.25,2.50,
September,2.01,1.35,3.49,1.72,2.44,2.94,0.73,6.09,3.20,0.44,5.22,
October,0.25,0.80,1.33,3.52,4.60,2.47,2.82,2.49,1.38,2.02,1.45,
November,0.60,2.47,1.91,3.13,1.61,3.78,2.72,0.92,2.73,2.99,3.74,
December,2.48,1.69,2.07,2.97,2.53,2.49,1.21,1.58,0.80,3.96,1.22,
Total,18.96,13.03,27.27,26.13,30.91,26.72,23.51,27.35,,18.07,23.88,
Calc annual,18.96,13.03,27.27,26.13,30.91,26.72,23.51,27.35,15.71,18.07,23.88,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,0.00,0.00,
