"DUNROBIN CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5800/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.81,4.28,4.13,3.56,1.93,,,,,,,
February,2.25,0.82,2.04,1.69,2.28,,,,,,,
March,3.21,2.36,1.95,0.66,1.81,,,,,,,
April,2.31,1.03,2.81,2.82,,,,,,,,
May,2.97,2.69,2.72,3.31,,,,,,,,
June,0.65,1.07,1.34,0.97,,,,,,,,
July,1.49,2.39,2.27,3.44,,,,,,,,
August,0.82,2.03,1.51,4.61,,,,,,,,
September,3.01,1.94,2.38,4.01,,,,,,,,
October,0.90,2.50,1.09,4.46,,,,,,,,
November,2.34,2.02,2.05,2.48,,,,,,,,
December,2.42,5.50,1.71,3.29,,,,,,,,
Total,25.18,28.63,26.00,35.30,,,,,,,,
Calc annual,25.18,28.63,26.00,35.30,6.02,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
