"GOLSPIE DUNROBIN CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5800/5,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,2.07,1.29,3.05,2.07,4.73,2.17,3.16,2.72,1.83,1.53,,
February,1.34,3.31,2.51,1.90,0.96,2.05,1.41,1.35,1.86,4.20,,
March,1.61,2.26,4.61,2.12,1.80,2.27,1.34,1.42,3.40,1.68,,
April,1.90,1.47,2.86,1.11,0.44,1.25,1.11,2.07,1.96,3.11,,
May,1.20,2.64,1.57,2.14,2.74,3.47,2.87,0.93,2.62,0.83,,
June,2.77,3.30,3.61,1.66,0.80,1.94,1.91,0.87,2.40,0.95,,
July,3.50,4.10,4.25,4.62,2.04,1.82,2.35,1.80,2.65,1.34,,
August,1.08,1.84,2.15,4.24,2.31,1.14,1.81,2.50,2.09,4.86,,
September,2.48,3.90,3.60,2.86,0.93,4.51,2.01,2.08,1.66,1.87,,
October,3.37,3.22,1.50,4.43,4.16,3.37,1.90,2.67,5.34,3.12,,
November,3.06,2.80,3.66,2.70,3.63,1.37,2.90,1.67,4.41,2.10,,
December,4.25,2.23,5.74,4.91,2.03,2.84,4.20,4.20,1.20,2.10,,
Total,28.63,32.36,39.11,34.76,26.57,28.20,26.97,24.28,31.42,27.69,,
Calc annual,28.63,32.36,39.11,34.76,26.57,28.20,26.97,24.28,31.42,27.69,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
