"KIDDERMINSTER, PUMPING STATION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO830759,Long,-2.251174,Lat,52.380867,Elevation,103,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.18,4.6,1.64,2.09,1.64,2.43,1.13,3.94,4.9,2.39,5.76,3.54,3.18,3.08,5.12,2.16,1.78,2.28,2.02,4.12,,0.7,2.87,2.01,0.53,,,,,,,
February,,,,,,,,,,0.58,0.46,2.2,0.18,3.1,0.3,2.21,2.56,5.59,0.48,0.99,2.61,2.73,0.86,1.29,1.39,1.13,1.8,1.66,1.44,0.61,3.88,2.61,0.44,1.83,,,,,,,
March,,,,,,,,,,0.05,2.43,0.3,1.46,2.16,1.98,0.44,2.49,4.57,0.37,1.42,1.4,2.58,1.88,0.93,0.43,1.89,0.68,5.41,1.24,1.71,1.2,4.61,1.79,0.93,,,,,,,
April,,,,,,,,,1.88,0.53,2.31,3.6,3.39,0.94,2.66,2.93,1.52,3.13,0.07,1.87,2.46,1.43,1.12,0.98,1.51,1.1,2.07,2.35,1.7,2,1.55,2,1.87,2.71,,,,,,,
May,,,,,,,,,1.12,1.62,2.75,4.37,5.4,1.94,1.16,0.77,1.33,3.15,1.88,1.05,2.51,2.39,3.53,3.19,0.76,1.16,3.05,1.75,2.02,2.59,1.7,2.95,1.78,2.35,,,,,,,
June,,,,,,,,,2.79,2.1,1.54,3.55,0.83,1.71,0.93,2.5,3.62,1.22,1.08,1.28,0.97,1.8,0.44,1.68,1.18,2.16,3.18,1.43,1.87,0.18,1.27,1.03,2.02,2.19,,,,,,,
July,,,,,,,,,1.23,1.38,3.55,3.39,3.49,1.59,0.76,0.37,5.78,3.52,4.55,4.04,2.12,2.4,1.04,1.15,2.03,1.42,1.27,2.26,1,,2.36,0.98,0.55,2.04,,,,,,,
August,,,,,,,,,1.87,1.53,2.98,3.9,3.33,0.6,1.95,1.92,0.45,0.33,4.09,2.01,0.22,3.25,2.69,1.73,3.65,2.3,5.73,1.42,3.76,1.06,2.27,3.62,3.37,2.39,,,,,,,
September,,,,,,,,,0.59,1.22,2.81,2.12,2.33,0.91,1.8,3.58,2.86,2.32,1.5,0.61,1.2,1.16,1.23,2.54,2.17,1.48,3.82,1.05,2.28,1.31,1.88,3.06,1.26,2.3,,,,,,,
October,,,,,,,,,4.51,3.95,3.17,0.83,3.41,4.37,1.11,3.01,1.59,2.45,2.59,3.3,3.89,1.98,1.68,1.92,3.23,3.11,0.95,0.29,2.15,4.53,0.67,0.56,3,2.02,,,,,,,
November,,,,,,,,,2.68,6.49,3.04,3.61,1.05,0.81,1.68,4.85,3.21,1.46,3.36,4.87,6.15,2.28,1.21,1.7,4.33,0.01,4.67,1.41,1.58,2.75,3.89,6.24,1.98,1.85,,,,,,,
December,,,,,,,,,1.82,4.73,3.29,0.92,0.93,0.29,4.62,3.36,2.6,1.77,3.35,1.75,1.12,1.18,3.28,1.2,1.93,2.02,2.28,2.66,4.46,1.2,1.29,1.71,2.51,1.15,,,,,,,
Total,,,,,,,,,,25.36,32.93,30.43,27.89,20.06,21.38,27.07,31.95,34.41,25.71,28.95,28.19,26.36,22.04,23.43,24.77,19.56,31.78,23.71,27.62,,22.66,32.24,22.58,22.29,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1929 Jan 4.09, Feb 1.8, Mar 2 and total estimated therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 total arithmetic incorrect on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1949 Jan 1.53, July 1.59 and total estimated and therefore removed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No NGR given on any of the records; NGR for  Kidderminster Water Works in Pump St and elevation fits.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 gauge moved 1/4 mile SW and elevation recorded as 200 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 gauge moved 1/4 mile SE on 12th Feb and elevation changed to 178 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
