BROADHEAD-CLOUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK169962,Long,-1.7469236,Lat,53.462278,Elevation,1010,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.02,4.68,4.92,5.4,6.94,8.91,6.53,5.76,3.61,6.59,6.83,4.6,12.78,2.37,7.76,8.12,7.03,3.9,4.78,3.72,5.08,7.61,7.29,7.85,,4.8,,6.45,10.58,6.34,7.86,4.32,12.82,3.44,4,6.06,7.24,2.6,5.5,4.31,,4.36,6.16,5.8,9.3
February,,,,,,7.52,,0.96,7.25,2.68,5.18,0.75,7.04,8.91,2.09,8.48,4.62,2.29,7.2,0.93,1.71,8.44,0.73,5.72,0.5,8.67,4.54,8.63,3.18,5.02,3.1,6.74,2.22,4.5,3.65,6.95,9.17,,4.83,3.4,8.25,6.38,,,5.29,4.06,2.33,4.55,8.05,0.46,
March,,,,,,2.02,,4.1,2.35,7.22,4.35,4.65,4.95,2.91,1.57,2.79,2.93,7.28,3.93,0.84,4.17,0.42,3.81,3.5,5.22,2.73,4.89,4.05,1.83,4.86,4.15,7.73,3.3,2.22,1.15,2,2.52,,2.28,2.36,2.54,7.42,3.06,3.86,3.22,4.2,2.77,4.62,3.93,2.67,2.89
April,,,,,,2.31,4.69,2.51,1.62,2.23,8.37,2.22,5.79,3.72,2.59,4.96,3.08,7.03,2.24,2.03,4.47,6.72,7.13,1.59,3.79,4.1,2.58,3.44,0.56,3.55,4.03,4.28,2.71,3.91,3.62,2.83,2.01,5.12,3.19,5.96,6.07,3.24,3.17,4.07,0.88,1.94,3.71,0.5,1.87,5.85,3.41
May,,,,,,2.06,2.88,2.34,4.07,2.26,6.32,2.26,1.22,5.99,6.62,5.29,5.11,1.71,1.98,3.42,3.27,2.88,4.96,2.13,2.9,0.72,2.39,3.53,4.05,2.97,1.22,4.14,4.46,3.86,4.62,3.73,3.25,4.06,2.6,3.76,3.03,4.44,3.11,3.08,5.45,5.75,1.31,1.76,4.57,1.6,2.28
June,,,,,,1.62,4.58,2,3.1,1.65,4.46,0.39,2.79,1.19,2.18,0.07,4.29,5.62,4.87,1.69,4.6,6.08,1.13,3.42,1.74,3.86,4.31,1.62,4.42,3.46,0.99,1.36,1.05,3.47,3,4.97,,3.21,6.78,0.97,2.08,1.33,2.8,4.18,3.23,4.22,4.49,1.6,5.3,2.42,
July,,,,,,6.76,3.14,2.31,4.52,4.22,6.93,1.79,4.98,4.62,5.29,2.44,3.66,3.31,1.77,3.97,9.09,5.37,4.77,5.11,3.67,2.28,4.71,3.49,4.92,8.02,3.83,,5.68,2.59,3.93,1.2,,2.53,2.21,3.71,3.44,3.03,3.24,5.92,5.74,1.21,9.2,4.73,5.8,4.57,8.48
August,,,,,,4.44,2.26,8.92,2.89,4.62,2.73,6.6,7.76,5.25,5.35,6.95,4.87,6.13,5.87,5.03,5.42,8.17,2.19,0.86,3.9,2.2,2.43,1.43,4,3.16,1.84,6.81,4.91,6.31,3.83,3.62,,0.41,6.1,4.5,3.91,6.21,3.29,5.03,8.05,1.07,9.1,8.13,3.64,0.89,4.9
September,,,,,,0.59,3.11,2.8,12.42,3.25,2.31,1.39,5.13,5.66,5.02,4.82,3.44,7.24,0.61,1.88,6.18,6.18,4.97,1.93,3.77,7.2,7.13,1.85,3.4,2.92,5.24,0.52,3.79,4.75,5.93,2.83,6.76,2.28,2.56,2.13,7.4,3.54,6.88,3,6.4,2.14,5.6,8.12,5.54,0.18,5.37
October,,,,,,2.89,8.76,8.03,4,5.08,3.23,2.92,1.85,5.14,7.42,6.23,6.02,5.43,6.97,6.98,7.71,2.31,9.33,6.91,7.03,11.52,6.13,3.78,10.53,5.47,5.54,5.77,7.67,2.76,6.26,7.79,2.36,1.53,3.61,5.66,2.82,1.04,8.76,2.84,7.93,4.2,3.8,6.06,3.97,5.03,9.15
