"BEVERLEY HULL BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,2.89,1.58,0.85,1.48,,
February,,,,,,,0.94,0.52,1.64,1.55,,
March,,,,,,,2.48,1.35,2.26,2.33,,
April,,,,,,,1.82,1.02,2.04,2.42,,
May,,,,,,,3.66,1.59,0.67,2.86,,
June,,,,,,2.76,0.74,0.04,1.69,0.39,,
July,,,,,,0.69,2.56,1.15,4.83,1.82,,
August,,,,,,2.12,1.85,1.89,2.42,3.79,,
September,,,,,,2.95,0.89,2.51,1.73,1.52,,
October,,,,,,5.35,2.65,3.12,0.90,3.85,,
November,,,,,,1.86,1.75,1.92,2.85,0.81,,
December,,,,,,0.72,3.40,1.37,1.97,1.17,,
Total,,,,,,,25.63,18.06,23.85,23.99,,
Calc annual,0.00,0.00,0.00,0.00,0.00,16.45,25.63,18.06,23.85,23.99,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,,
