"BEVERLEY (HULL BRIDGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3399,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.83,3.02,3.78,2.06,3.71,2.10,2.51,4.47,0.91,1.28,,
February,2.98,1.27,0.26,2.12,2.20,2.33,2.08,1.10,0.76,3.38,,
March,2.23,0.89,0.47,0.50,0.52,1.24,4.18,0.83,1.21,1.46,,
April,1.24,1.32,0.96,2.55,1.71,1.17,1.56,2.06,1.73,2.68,,
May,1.25,3.02,2.79,0.85,1.19,1.83,0.78,2.02,1.37,2.61,,
June,0.36,1.07,1.65,2.28,2.16,1.68,2.63,5.54,0.75,1.21,,
July,3.22,2.32,1.05,2.77,1.07,2.40,1.37,1.14,2.30,3.40,,
August,2.89,1.55,2.67,3.77,2.48,4.57,0.75,3.99,2.11,3.03,,
September,0.96,2.57,4.41,4.42,1.18,4.44,1.37,1.93,1.21,3.27,,
October,2.96,1.54,1.26,2.57,3.00,1.10,0.66,2.04,3.13,1.18,,
November,2.69,1.26,2.31,3.54,0.87,6.10,1.74,1.03,4.17,4.35,,
December,0.50,2.01,1.38,1.73,1.30,3.13,1.64,2.25,2.30,3.28,,
Total,24.11,21.84,22.99,29.16,21.39,32.09,21.27,28.40,21.95,31.13,,
Calc annual,24.11,21.84,22.99,29.16,21.39,32.09,21.27,28.40,21.95,31.13,,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
