HARROGATE COBBLERS COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE239525,Long,-1.637168,Lat,53.968028,Elevation,730,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3,1.67,4.1,1.7,2.35,2.58,3.59,4.1,4.24,3.05,1.85,2.3,2.8,3.1,2.25,5.78,2.1,5.9,2.96,2,2,2.16,1.45,3.6,4.25,4.9,4.2,1.91,4.67,,4.47,4.55,3.79,3.71,4.85,7.1,1.4,1.5,2.5,2.86,0.95,2.06,2.18,4.8,2.33,2.85,3.73,6.01
February,,,,1.16,1.78,3.7,3.5,0.83,3.4,2.25,2.1,0.25,3.3,5,1,4.96,2.9,1.58,3.1,0.61,1.32,,0.41,4.4,0.21,3.42,3.15,3.63,1.6,3.48,2,4.38,2.13,2.09,1.64,4.62,2.84,3,2.36,1.75,5.59,3.46,0.66,2.32,2.59,2.82,2.55,3.05,5.51,0.29,3.13
March,,,,3.76,3,0.81,3.4,2.4,1.19,3.2,2.4,1.6,1.9,1.36,1.6,1.15,2.08,2.11,2.7,0.7,2.97,0.6,2.12,1.46,2.53,0.9,2.57,2.33,0.45,2.8,2.5,4.05,2.6,1.02,0.42,1.01,1.3,4.85,1.54,1.12,1.33,3.95,2.08,0.8,1.9,2.21,1.26,2.71,2.43,1.41,2.43
April,,,,2.97,0.9,1.24,2,1.15,0.93,1.58,4.55,1.06,3.3,2.8,1.9,3.5,1.56,2.11,0.92,1.29,3.15,3.16,2.7,2.85,3.6,1.8,1.25,3.1,0.22,1.93,1.98,2.5,1.39,1.5,3.06,2.08,1.61,3.28,2.45,2.02,2.76,0.9,1.22,2.52,0.43,1.02,3.05,0.42,0.92,3.68,1.78
May,,,,2.82,1.37,1.54,3.15,2.09,4.03,1.48,4.05,1.7,1.07,3.3,3.95,5.1,2.5,1.72,2.5,1.48,1.4,3.1,4.6,4.38,1.5,0.98,2.45,2.99,2.9,1.23,0.95,2.62,2.8,2.5,1.08,2.73,2.98,3.37,1,2.04,2.26,5.8,2.05,1.7,4.2,3.17,0.91,1.32,4.24,1.09,0.95
June,,,,1.9,2.76,0.58,1.83,2.36,0.85,1.3,3.04,0.11,1.55,0.96,3.4,0.06,3.5,3.25,6,1.12,2.01,5.75,0.65,1.98,2,3.55,5.63,2.82,3.83,2.5,0.59,0.1,0.9,2.26,2.13,3.37,2.62,3.25,3.5,0.86,0.9,0.96,1.67,1.65,2.11,2.4,2.95,2.21,4.22,1.49,1.09
July,,,,0.92,4.4,2.2,2.4,1.66,5.3,2.2,6.3,1.73,5,3.4,4.7,0.94,2.55,4.85,0.83,3.33,5,3.98,3.94,1.92,1.43,0.81,4.71,2,3.2,5.97,3.65,3,1.98,1.92,3.69,2.41,5.21,1.8,1.5,2.35,3.12,2.27,1.23,3.25,1.82,0.85,5.17,2.92,3.32,2.37,4.93
August,,,,1.6,1.52,2.58,2.2,6.92,3.09,2.2,1.45,3.9,5.55,4.08,3.35,3.1,3.56,7.5,3.8,2.4,3.9,3.47,1.39,0.47,1.52,2.68,2.79,1.35,4,3.12,0.72,3.7,2.79,3.53,3.3,3.44,4.62,0.68,4.7,2.45,6.08,5.38,3.13,5.08,6.78,1.94,7.1,6.02,2.14,0.84,2.75
September,,,,1.5,2.1,0.63,1.78,1.08,7.3,1.3,1.1,1.1,3.75,3.13,3.32,2.4,1.18,3.85,0.99,0.52,3.8,4.76,2.94,1.98,2.6,6,2.65,1.45,3.33,0.98,2.65,0.52,1.7,3.6,5.28,2.06,6.52,1.97,2.7,1.02,5.06,2.85,4.55,3.32,3.21,1.46,4.71,4.58,3.5,0.22,3.59
October,,,,3,2.8,1.35,5.78,3.9,2.16,3.6,3.2,1.92,1.2,3.7,3.5,3.75,3.24,2.86,5.5,3.33,2.5,1.23,4.3,3.48,2.78,5.02,2.31,2.87,5.6,2.8,2.8,4.15,2.75,2.1,3.12,5.16,1.84,1.44,1.6,3.72,1.37,1.01,3.36,1.96,4.58,2.46,1.58,3.65,2.57,3.35,6.1
November,,,,2.74,4.3,1.88,3.1,3.3,1.7,2.06,1.74,2.65,1.23,3.6,2.76,2.36,5.8,2.95,8.08,4.35,5.2,4.8,2.4,3.39,2.51,6.75,4.34,1.7,3.35,6.57,5.1,3.38,1.47,2.91,6.74,0.63,6.33,3.28,1.34,4.5,4.38,7.58,1.97,3.77,5.94,2.67,1.08,2.25,1.09,4.87,6.12
December,,,,1.8,6.05,6.5,2.33,1.5,5.5,5.05,3.24,4.3,3.36,3.76,3.4,4.3,1.2,3.5,1.89,6.7,3.09,1.36,1.32,0.94,6.25,2.45,2.51,2.2,5.45,2.46,3.62,1.19,3.16,2.4,4.15,2.18,2.44,3.22,3.11,4.28,1.7,3.59,2.26,1.7,4.2,4.86,3.79,3.54,5.5,6.68,4.86
Total,,,,27.17,32.65,27.11,33.17,29.54,38.03,29.81,37.27,24.56,34.26,36.94,35.18,34.42,33.17,38.53,42.09,27.93,40.24,,28.77,29.25,29.09,35.81,37.96,30.69,38.83,38.04,28.47,34.26,,30.3,39.16,33.48,42.02,34.99,32.9,27.51,36.05,40.25,27.04,29.02,39.82,28.04,38.95,35,38.29,30.02,43.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Feb 2.6 adjusted from surrounding stations so omitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan 4.17 estimated by observer so omitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
