"LANCASTER  HEST BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR81,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,1.49,,,,,,,,,,
February,,3.83,,,,,,,,,,
March,,5.03,,,,,,,,,,
April,,0.62,,,,,,,,,,
May,,1.05,,,,,,,,,,
June,,2.36,,,,,,,,,,
July,,3.48,,,,,,,,,,
August,,5.68,,,,,,,,,,
September,2.12,4.31,,,,,,,,,,
October,5.79,4.06,,,,,,,,,,
November,2.79,6.77,,,,,,,,,,
December,3.03,2.63,,,,,,,,,,
Total,,41.31,,,,,,,,,,
Calc annual,13.73,41.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
