HASLINGDEN CALF HEY NO.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD750222,Long,-2.380101,Lat,53.695637,Elevation,800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,6.31,2.08,4.41,4.69,3.52,6.99,4.31,3.62,4.45,6.4,4.94,7.38,5.63,5.62,4.43,4.37,6.5,5.8,12.66,2.35,7.28,7.26,5.19,3.69,4.71,2.71,6.44,4.46,6.67,6.59,4.52,2.89,,,,,,,,,
February,5.62,5.55,2.09,2.14,3.98,6.42,5.32,1.43,6.69,1.17,4.14,0.58,6.24,8.7,1.47,7.34,4.72,2.99,5.26,1.36,0.53,6.06,0.26,3.69,0.53,7.2,3.45,7.52,2.35,5.69,2.87,7.11,,,,,,,,,
March,1.23,2.36,7.17,6.54,5.61,1.74,2.15,3.03,2.23,7.2,4.86,4.38,3.92,2.44,2.11,2.03,2.51,6.19,4.28,1.59,3.27,0.64,3.55,2.92,3.29,1.27,3.75,2.37,2.63,3.59,3.41,4.06,,,,,,,,,
April,4.24,3.31,1.07,5.94,1.79,2.08,3.97,2.38,1.34,3.13,6.66,2.53,3.56,4.98,2.64,4.05,2.82,5.02,1.51,1.38,2.89,4.09,3.62,2.1,3.25,4.49,1.44,4.46,1.13,3.13,3.87,2.42,,,,,,,,,
May,3.59,1.99,2.44,4.04,2.46,1.57,2.69,1.72,2.89,2.08,6.3,3.64,2.11,5.49,7.61,4.48,4.3,1.89,1.56,3.93,1.97,3.05,4.99,2.86,4.52,1.61,0.72,1.99,4.74,1.93,0.95,3.56,,,,,,,,,
June,2.61,4.25,6.69,3.16,1.81,1.75,3.23,3.3,2.21,1.91,3.33,0.55,3.54,1.38,3.43,0.13,4.09,5.9,7.47,1.85,2.49,6.37,1.42,2.23,2.97,4.44,4.62,2.06,5.6,4.39,1.32,0.59,,,,,,,,,
July,5.51,0.45,4.92,1.22,5,3.76,2.97,2.32,4.26,1.98,7.68,2.47,5.48,5.55,5.69,2.37,3.42,5.21,2.54,3.98,6.95,5.12,4.3,3.89,2.32,2.03,5.12,2.57,5.95,9.97,5.75,4.52,,,,,,,,,
August,7.28,2.95,8,2.06,3.11,4.35,2.92,8.13,4.02,4.48,3.57,7.64,6.77,7.33,9.25,4.48,5.3,7.76,6.9,5.6,8.43,6.72,1.4,3.29,4.8,1.75,3.93,3.37,3.25,3.63,3.65,7.41,,,,,,,,,
September,0.67,4.25,2.43,1.96,5.01,0.76,2.81,2.94,14.16,2.65,3.04,2.01,5.24,6.9,6.14,4.59,4.98,7.93,1.18,2.1,4.5,4.69,4.82,1.26,4.5,8.44,5.87,2.22,2.72,1.42,5.56,1.82,,,,,,,,,
October,3.49,3.59,5.52,2.07,2.7,1.92,8.47,9.82,4.85,3.16,1.75,3.02,0.99,8.07,5.59,7.11,5.52,5.6,6.34,8.4,6.74,3.01,8.35,4.95,7.54,9.93,6.57,2.55,12.68,2.77,5.89,5.66,,,,,,,,,
November,6.64,5.03,3.96,5.95,6.18,1.81,3.64,5.53,3.42,4.2,2.79,3.18,4.38,8.8,3.25,3.92,8.98,5.93,7.97,9.37,7.36,9.39,3.54,3.02,2.76,5.68,6.93,1.78,9.17,8.63,9.59,3.95,,,,,,,,,
December,4.62,7.66,5.35,3.36,7.19,8.26,3.96,3.4,9.92,9.59,4.22,8.4,7.44,6.13,7.54,3.63,2.72,1.52,3.85,8.93,5,2.78,2.68,0.92,7.76,5.13,6.88,3.61,6.46,3.91,6.8,3.85,,,,,,,,,
Total,51.81,43.47,54.05,43.13,48.36,41.41,46.44,47.62,60.44,47.95,53.28,45.78,55.3,71.39,59.15,48.5,55.86,61.74,61.52,50.84,57.41,59.18,44.12,34.82,48.95,54.68,55.72,38.96,63.35,55.65,54.18,47.84,,,,,,,,,
