"MELBOURN (DOLPHIN LANE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1190/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,2.06,3.85,2.19,4.17,1.68,,
February,,,,,,2.59,3.11,0.63,0.52,1.43,,
March,,,,,,0.79,3.14,0.12,1.88,2.44,,
April,,,,,,2.09,2.53,0.28,3.05,1.32,,
May,,,,,,0.65,2.25,2.10,2.16,1.18,,
June,,,,,,3.68,2.00,0.36,1.63,0.31,,
July,,,,,,5.17,2.40,1.11,1.36,3.42,,
August,,,,,,0.64,1.48,1.37,2.50,0.11,,
September,,,,,,4.07,1.97,2.51,1.99,0.45,,
October,,,,,,1.71,2.57,1.86,3.47,1.62,,
November,,,,,,3.24,1.51,2.24,2.75,6.20,,
December,,,,,,1.83,2.72,2.52,0.85,1.15,,
Total,,,,,,28.52,29.53,17.29,26.33,21.31,,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.52,29.53,17.29,26.33,21.31,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,,
