GOLSPIE (TECHNICAL SCHOOL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH 818 995,Long,-3.999968,Lat,57.969363,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,0.81,3.06,2.82,2.56,3.33,2.55,2.04,3.36,4.66,2.83,4.14,2.23,3.37,3.11,2.58,4.16,0.95,1.63,3.59,4.12,1.42,2.31,2.97,4.09,2.88,6.34,3.38,0.49,1.94,4.15,1.54,4.59,3.71,2.18,,,5.3,3.58
February,,,,1.51,1.85,4.9,3.39,0.76,2.18,2.19,2.48,0.77,1.69,3.16,2.7,5.99,3.46,1.4,2.16,0.65,1.01,3.14,0.28,3.96,2.28,2.78,2.88,2.43,2.33,1.06,1.02,2.39,2.25,2.79,2.02,2.85,4,,,3.05,1.82
March,,,,1.6,3.81,3,2.84,2.36,0.98,3.35,2.96,2.41,2.23,0.6,1.39,4.21,5.05,1.44,1.77,0.27,1.16,1.44,2.58,1.68,1.37,1.8,1.11,1.34,2.57,1.3,2.14,1.54,1.61,2.04,1.48,1.37,1.29,,,2.52,1.43
April,,,,1.72,0.86,2.91,2.2,2.41,1.05,3.25,3.07,0.76,4.23,4.05,1.23,3.04,2.12,3.56,1.23,2.7,1.49,3.03,4.01,2.13,3.17,2.82,1.2,0.09,0.94,1.6,3.27,1.2,1.25,3.19,2.07,2.48,1.28,,,2.43,3.56
May,,,,2.2,3.02,0.6,4.43,1.44,1.75,0.4,3.36,2.3,2.8,4.62,4.08,3.42,3.1,1.96,1.91,2.64,2.12,2.66,3.22,3.61,2.56,2.05,1.35,0.35,1.79,0.71,1.4,1.92,3.88,2.31,2.64,2.84,1.26,,1.72,1.68,1.59
June,,,,2.67,1.1,0.67,3.71,2.82,1.38,2.11,0.59,1.29,0.91,0.88,1.82,0.95,1.95,3.42,2.85,2.78,1.68,3.84,0.36,,1.07,3.51,0.96,1.97,2.19,1.09,0.84,0.22,1.07,2.26,2.57,2.73,1.96,,2.28,2.01,1.86
July,,,,1.16,3.29,4.83,2.58,0.95,6.32,1.14,1.95,3.39,3.14,,,,1.42,1.45,2.76,1.51,1.9,-999,3.36,,5.27,1.71,6.12,2.02,5.66,4.65,5.55,1.75,2.5,3.03,1.83,1.74,2.97,,1.73,0.74,3.45
August,,,,1.2,2.03,1.1,3.69,4.67,3.46,3.29,1.72,2.16,1.56,,,,2.87,2.35,2.81,4.7,5.5,-999,1.3,,3.55,3,1.08,2.1,1.63,1.61,1.64,4.83,3.07,2.93,1.56,2.17,3.31,,3.79,3.35,2.77
September,,,,3.68,1.94,2.79,1.91,2.66,4.19,3.55,2.47,2.13,2.87,2.9,4.21,2.47,2.77,3.97,1.79,2.42,2.54,0.33,3.24,,1.77,2.93,1.99,1.23,1.58,1.75,2.49,0.92,3.53,3.31,3.03,3.32,3.06,,2.73,2.61,4.48
October,,,,0.79,1.85,1.59,4.64,7.77,1.38,3.9,1.75,2.43,1.15,5.15,3.38,3.01,4.65,4.08,3.35,3.93,5.33,2.46,4.17,,5.42,4.78,1.9,3.92,4.46,2.28,2.98,5.51,3.58,3.05,4.32,3.92,0.34,,3.5,1.68,1.62
November,,,,2.85,7.54,4.34,2.56,6.99,3.4,5.88,2.41,1.79,2.24,4.41,2.76,1.73,3.42,2.92,3.84,2.2,4.16,2.25,3.44,,1.67,3.17,1.08,0.79,1.28,3.42,5.6,3.63,1.32,4.29,4.77,0.61,4.99,,2.55,1.82,2.73
December,,,,2.87,7.8,7.08,2.45,1.38,4.36,3.83,2.73,5.34,2.23,3.96,2.8,3.71,3.34,0.95,2.72,3.34,2.02,4.05,1.83,,2.32,2.93,1.09,1.24,3.74,2.53,3.85,2.72,3.6,1.27,2.52,4.38,2.25,,3.27,6.04,2.5
Total,,,,23.06,38.15,36.63,36.96,37.54,33,34.93,28.85,29.43,27.88,,,,37.26,30.08,31.35,28.09,30.54,31.15,31.91,,32.76,34.45,24.85,20.36,34.51,25.38,31.27,28.57,31.81,32.01,33.4,32.12,28.89,,,33.23,31.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1923,4,5 July August Estimated reading (School)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals deleteted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 July Aug Bracketed -999 entered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
