CAMERTON VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY023305,Long,-3.516068,Lat,54.660085,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,0.9,5.36,2.55,3.5,1.7,1.85,2.35,2.23,3.15,3.96,1.73,3.7,2.94,4.6,5.17,2.72,2.16,3.46,2.6,3.62,3.19,7.8,1.26,6.22,2.51,5.58,4.34,4.61,1.18,3.18,3.74,,,
February,,,,,,,,2.02,1.53,1.73,3.82,3.82,2.05,1.43,4.58,5.92,3.5,1.72,3.7,0.65,2.5,0.35,3.38,4.51,0.41,3.91,3.1,1.58,2.76,0.86,0.42,2.8,0.01,2.72,0.27,4.35,2.18,3.54,,,
March,,,,,,,,3.41,3.2,3.87,2.39,0.98,3.8,3.8,2.95,1.69,1,1.48,1.45,2.37,5.28,5.08,1.07,1.12,1.1,1.13,0.8,2.85,2.7,0.65,2.11,0.7,3.4,2.35,1.67,0.81,1.85,1.24,,,
April,,,,,,,,1.23,2.16,3.13,2.48,4.15,0.14,4.1,1.85,2.84,2.18,1.58,0.8,2.26,3.12,0.95,2.62,3.23,1.45,3.21,1.83,1.47,1.3,1.2,1.09,1.28,2.7,2.12,3.39,2.39,0.73,2.78,,,
May,,,,,,,,3.7,3.26,1.59,2.39,2.63,2.15,2.66,2.09,1.05,3.05,2.74,2.37,1.29,4.48,2.55,2.25,2.06,3.62,4.81,2.04,1.56,1.46,2.16,1.45,1.97,2.9,2.45,3.18,0.69,1.28,0.93,,,
June,,,,,,,,6.37,3.7,2.22,1.45,4.3,5.6,2.25,0.9,1.09,6.1,2.46,1.1,2.76,2.25,0.33,2.52,1.28,2.33,0.25,2.95,3.04,4.45,1.8,1.1,5.76,1.37,1.45,2.1,3.45,3.1,2.23,,,
July,,,,,,,,1.65,3.27,5.65,3.55,0.98,4.03,0.7,5.1,5.2,3.27,1.43,3,0.8,4.19,3.79,4.56,3.34,4.5,1.73,3.21,4.86,5.13,5,2.85,4.39,2.21,2.63,1.05,1.57,3.82,3.38,,,
August,,,,,,,,4.23,4.25,2.28,5.2,2.2,5.52,2.24,3.4,1.25,3.12,6.25,4.03,3.5,2.81,5.21,4.28,5.76,3.25,3.1,3.41,4.4,6.49,6.36,6.27,4.3,3.43,2.21,4.89,2.61,1.91,,,,
September,,,,,,,,0.3,4.4,2.28,0.83,2.33,1.08,2.1,1.69,2.55,1.75,4.16,8.6,2.89,1.96,1.77,2.47,4.5,4.46,3.4,3.74,6.47,3.05,1.5,1.89,2.38,4.27,1.65,3.65,3.88,4.36,,,,
October,,,,,,,,7.41,1.42,11.4,2.04,4.5,3.94,3.31,1.33,1.8,6.39,5.57,5.23,1.5,1.7,2.84,1.45,6.55,3.07,5.46,2.78,3.07,5.9,5.83,6.1,3.5,5.78,2.8,4.73,4.79,2.98,,,,
November,,,,,,,,4.2,2.76,1.45,4.36,4.66,4,3.3,4.52,1.72,4.46,6.09,2.15,2.84,2.66,1.92,1.62,3.68,2.12,1.74,6.53,3.5,5.73,7.28,3.1,6.75,2.71,1.5,1.41,3.26,2.97,,,,
December,,,,,,,,5.15,2.75,7.78,4.12,7.51,4.38,2.77,5.5,6.07,4.78,2.96,5.7,3.87,2.58,3.36,4.6,4.19,5.33,3.27,0.93,0.9,2.96,5.86,3.15,4.53,5.4,0.69,5.8,2.32,5.54,,,,
Total,,,,,,,,40.57,38.06,45.93,36.13,39.76,38.54,31.01,36.14,34.33,43.56,38.17,41.83,27.67,38.13,33.32,33.54,42.38,35.1,34.61,34.94,36.89,49.73,39.76,35.75,40.87,39.76,26.91,36.75,31.3,33.9,,,,
