CARLTON PARK GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7036,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.30,2.31,3.13,1.13,2.13,1.22,2.75,2.15,3.45,,,
February,0.82,0.51,1.90,3.88,0.34,2.02,2.46,2.56,1.66,,,
March,1.58,0.65,1.15,1.75,0.60,0.99,0.62,1.84,1.69,,,
April,4.10,1.19,2.96,1.64,2.59,1.66,1.89,1.49,0.60,,,
May,1.01,1.72,0.95,0.94,2.42,3.64,1.58,0.63,1.08,,,
June,1.10,1.00,1.09,0.44,2.44,0.14,1.78,4.07,2.46,,,
July,2.90,0.19,4.06,2.94,2.70,2.71,1.83,1.86,1.47,,,
August,0.87,2.45,4.64,2.00,2.04,0.95,0.99,4.66,2.02,,,
September,1.52,1.11,1.79,2.91,2.48,3.47,2.02,4.01,0.84,,,
October,1.11,1.73,0.76,3.82,5.06,2.88,2.13,1.93,3.83,,,
November,1.30,1.75,1.35,1.68,2.08,2.01,3.22,3.22,2.14,,,
December,2.28,1.54,2.54,2.58,2.61,2.13,0.65,2.27,2.20,,,
Total,20.89,16.15,26.32,25.71,27.49,23.82,21.92,30.69,23.44,,,
Calc annual,20.89,16.15,26.32,25.71,27.49,23.82,21.92,30.69,23.44,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
