LOCH SPEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN424938,Long,-4.596824,Lat,57.008359,Elevation,1164,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,7.5,14.7,6.15,8.4,9.6,12,12.7,1.5,11.5,7.6,12.2,10.4,13.2,5.66,3,12.7,12.2,7.1,1.01,0.3,4.51,6.9,9.7,6.7,9.1,5.03,10.1,11.1,7.05,6.24,8.4,5.78,6.64,3.29,9.08,12.9,7.05,3.35,5.45
February,,,8.7,5.6,4.25,8,5.45,3.25,9.4,1.1,1.75,6.1,0.43,5.5,4,12.34,1.08,5.05,9.08,9.09,1.6,4.54,2.4,10.3,4.3,11.5,7.51,,6.1,10.2,9.5,3.17,4.49,6.54,5.86,,3.83,7.9,4.3,4.75,5.6
March,,,4.6,2.5,1.1,5,9.35,2.8,4.03,1.65,3.6,2.75,3.55,4,4.5,4.5,2.03,2.2,12.9,6.3,5.01,1.52,1.01,6.6,3.1,7.04,2.52,,6.4,3.3,5.08,3.12,5.2,2.36,3.21,,5.48,5.6,2.85,4.27,1.25
April,,,3.7,3.5,3.1,8.7,4,7.75,4,3.6,2,4.3,6.2,4.75,5.6,2.51,2.05,1.3,2.3,4,3.09,2.1,2.52,7.9,5.9,2.03,3.03,14.5,5.9,6.3,8.05,7.1,3.4,5.61,2.04,2.27,2.75,2.4,4.15,6,8
May,,,8,6.1,3.8,8.1,3.6,4.2,2.45,4.15,5.2,6.2,3.9,2,4.75,1,1.01,2.5,3.56,0.8,2.1,2.51,3.5,5.6,4.7,5.52,1.01,2.4,2.2,2.9,2.2,1.67,3.7,6.09,4.67,4.15,5.85,2,5.8,1.8,1.9
June,,,3.8,4.55,4,0.9,3.2,4,5,2.95,4.8,3.4,0.75,2,1.5,3.59,2,3.4,8.06,2.7,1.7,1.03,2.6,5.3,8.3,6.1,6.02,5.02,5.8,1.3,2.8,3.17,,3.18,3.1,1.4,3.75,2.3,2,5.8,3.55
July,,,4.4,4.1,5,3.2,3.6,3.95,4.5,4,3.3,5.1,6.3,3,3.75,1.08,5.02,4.5,4.9,6.1,8.5,3.52,4.04,4.41,1.8,2.6,6.9,3.01,4.8,1.6,4.25,4.11,,5.66,2.21,0.35,6.51,5.52,3.45,5.55,2.45
August,,4,3.7,8.2,5.8,3.2,4.7,5.35,4.8,6.4,8,2.7,4,5,5.07,4.03,3.07,3.4,3.3,2.4,5.1,7.4,6.6,4.9,3.6,2,4.02,0.1,6.1,7.1,6.09,5.9,,3.8,3.64,2,4.65,5.6,4.65,3.65,6.8
September,,4.25,2.55,6.9,12,4.5,6.2,8.2,5.95,3.7,5.2,2.25,7.1,0.5,7.75,10.08,3.2,6.03,5.08,2.2,4.05,3.03,10.53,6.8,4.4,9.2,8.04,8.03,8.1,1.9,11.67,4.5,,6.66,9.2,,6.9,5.3,5.2,1.07,4.05
October,,8.2,1.95,10.5,4.1,5.3,7.1,7.4,10.3,11,10.85,8.9,9.7,9.5,11.07,15.05,10.5,2.02,15.02,3.1,7.03,7.01,10.03,12.2,8.1,4.4,0.5,3.03,7.9,5.7,7.69,2.67,,4.04,11.54,,7.33,9.9,9.55,9.2,2.2
November,,2,5.5,6.2,4.4,1.3,8.9,8.5,9.75,11.5,10.15,6.4,10.8,4.4,1.09,4.08,4.35,1,13.5,8.8,10.8,9.03,3.51,6.5,9.9,1.03,4.02,,6.6,7.3,6.01,9.3,3.84,11.57,9.68,1.65,5.45,2.8,1.8,7.55,5.1
December,,14.75,10.7,5.2,13.3,9.8,8.35,1.5,7.75,14.65,6.1,15.4,11.5,1.1,8,3.06,13.18,1.08,7.04,4.3,7.9,8.53,11.5,6.4,10.1,7.04,6.51,,12.4,15.2,4.8,13.04,6.42,9.78,16.41,9.75,11.4,13.4,7.25,10.05,8.6
Total,,,65.1,78.05,67,66.4,74.05,68.9,80.63,66.2,72.45,71.1,76.43,52.15,70.28,66.98,50.49,45.18,96.94,56.89,57.89,50.52,62.75,83.81,73.9,65.16,59.18,,82.4,73.9,75.19,63.99,,71.07,78.2,,72.98,75.62,58.05,63.04,54.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 FM ND+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 JJASO+T deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 FM AS+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
