LIVERPOOL 0bserver Hutchinson ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grdi ref,SJ339901,Long,-2.995,Lat,53.4044,Elevation,21,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809
January,,,,,,1.13,1.56,1.88,2.03,0.19,1.13,2,2.38,4.19,2.84,2.25,2.47,0.88,1.88,1.38,3.9,4.31,2.75,,,,,,,,,,3,1.95,3.2,,,,,
February,,,,,,2.62,4.25,2.25,1.06,0.44,3.09,3.38,0.75,2.91,1.13,1.06,0.88,1.84,2.47,1.5,1,2.38,2.25,,,,,,,,,,2.75,1.8,0.99,,,,,
March,,,,,,1.54,1.88,2.12,1.84,0.5,1.31,0.47,1.81,2.34,1.56,0.81,0.87,2.22,2.28,0.65,1.22,1.44,2.53,,,,,,,,,,0.75,1.25,2.5,,,,,
April,,,,,,0.56,1.06,1.91,1.72,1.19,1.81,2.41,4.03,0.5,3.31,0.65,0.72,1.09,1.81,2.03,1.97,4.56,6.53,,,,,,,,,,2.25,1.75,1.75,,,,,
May,,,,,,0.69,1.19,2.81,2.47,2.31,1.56,2.28,3.91,3.25,1.69,1.09,3.06,1.41,1.63,4.5,4.66,1.5,6.31,,,,,,,,,,1.64,1.7,3,,,,,
June,,,,,,2.28,3,2.25,4.13,2.25,1.34,4.09,1.22,3.34,4.28,1.34,2.13,2.41,1.44,7.66,3.09,1.88,2.56,,,,,,,,,,2.5,3.28,1.22,,,,,
July,,,,,,4.96,3.81,2.44,5.5,4.09,1.84,1.59,1.97,3.19,2.84,1.69,1.69,5.56,4.22,6.5,5.47,4.78,3.78,,,,,,,,,,6.1,1.54,1.9,,,,,
August,,,,,,3.34,3.56,3.22,0.72,0.78,0.44,4.47,6.56,6.09,3.69,4.59,3.19,3.28,2.09,1.72,3.53,4.12,6.19,,,,,,,,,,3.5,1.88,2.35,,,,,
September,,,,,,3,5.22,2.22,2.09,3.44,4.66,2.75,3.12,4.78,1.84,3.28,4.56,1.62,2.69,5.81,3.25,3.44,8,,,,,,,,,,1.75,1.6,1.67,,,,,
October,,,,,,4.38,2.22,4.12,5.25,2.59,3.91,1,2.81,3.03,0.75,3.41,1.56,9.16,2.31,7.75,2.53,5.84,4.41,,,,,,,,,,4.9,0.82,5.9,,,,,
November,,,,,,2.84,2.91,3.34,4.84,3.09,3.53,4.78,2.41,3.53,3.31,3.38,2.19,3.84,1.34,4.19,4.78,5.41,2.22,,,,,,,,,,1.7,3.25,3,,,,,
December,,,,,,2.33,2.53,1.62,3.97,5.66,0.22,1.97,1.94,1.41,3.03,2.06,3.03,4.75,0.44,5,7.16,5.75,6.72,,,,,,,,,,2.7,4.6,2.4,,,,,
Total,,,,,,29.67,33.19,30.18,35.62,26.53,24.84,31.19,32.91,38.56,30.27,25.61,26.35,38.06,24.6,48.69,42.56,45.41,54.25,,,,,,,,,,33.54,25.42,29.88,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1677-1886_A_pt1-page-174.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1677-1886_A_pt1-page-175.csv more or less complete duplicate of page 174 -differences probably a result of rounding during transcption of the original sheets which are often to 3 decimal places,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1677-1886_A_pt1-page-178.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1677-1886_A_pt1-page-176.csv more or less complete duplicate of page 178 - differences are mainly due to not transcribing values ie setting as -999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1677-1886_A_pt1-page-179.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1677-1886_B_pt2-page-028.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR for Dock Office of Liverpool Old Dock (Thomas Steers' dock) where Hutchinson was Dock Master from 1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
