"CHRISTCHURCH (HARROW LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,621,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.43,2.35,2.24,2.88,0.98,5.85,6.67,3.55,6.18,3.20,,
February,2.28,0.12,4.18,0.09,3.20,3.14,6.03,0.70,1.49,4.00,,
March,1.37,1.70,3.35,3.03,1.11,3.47,3.83,0.27,1.29,3.30,,
April,2.94,2.91,1.71,2.68,3.61,1.56,2.53,0.01,2.13,1.12,,
May,3.26,4.14,2.47,0.81,1.00,0.72,3.88,1.59,1.23,1.13,,
June,3.09,2.39,0.96,1.37,4.01,1.97,0.63,1.09,2.04,0.22,,
July,4.41,4.20,2.02,1.10,0.45,4.20,1.76,2.32,4.31,3.07,,
August,4.32,1.16,1.14,4.16,2.96,0.18,1.61,1.80,2.77,-999.00,,
September,1.33,3.61,2.36,2.25,3.62,3.28,2.86,1.49,1.93,1.61,,
October,0.66,6.01,1.67,1.70,5.56,1.22,4.64,3.85,6.14,4.27,,
November,5.11,2.37,1.17,3.13,8.18,3.62,2.42,4.82,6.06,8.19,,
December,1.04,1.42,1.42,9.68,4.63,3.94,5.11,4.00,2.06,2.97,,
Total,32.24,32.38,24.69,32.88,39.31,33.15,41.97,25.49,37.63,33.08,,
Calc annual,32.24,32.38,24.69,32.88,39.31,33.15,41.97,25.49,37.63,33.08,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
