CHRISTCHURCH-HARROW-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ197971,Long,-1.72136,Lat,50.77337,Elevation,135,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5,2.34,5.94,1.47,4.33,2.43,2.35,2.24,2.88,0.98,5.85,6.67,3.55,6.18,3.2,4.47,4.06,6.48,2.52,2.09,3.96,3.52,6.17,0.9,0.94,3.77,2.27,1.03,1.48,3.68,5.02,3.23,4.53,3.6,
February,,,,,,,2.24,3.73,2.44,1.39,0.66,2.28,0.12,4.18,0.09,3.2,3.14,6.03,0.7,1.49,4,3.82,0.41,1.04,0.64,2.18,3.62,1.95,1.22,1.23,5.19,6.63,0.59,1.53,3.2,2.13,0.19,4.2,3.04,0.32,
March,,,,,,,0.61,3.79,3.28,0.22,1.3,1.37,1.7,3.35,3.03,1.11,3.47,3.83,0.27,1.29,3.3,3.95,2.96,1.02,0.34,1.02,1.31,7.58,1.04,1.51,1.68,4.39,3.45,0.54,4.37,1.16,0.71,2.68,2.02,3.64,
April,,,,,,,2.9,2.26,2.71,1.37,2.96,2.94,2.91,1.71,2.68,3.61,1.56,2.53,0.01,2.13,1.12,2.2,2,0.8,1.9,1.2,3,2.31,1.68,2,2.39,3.19,2.09,2.12,0.19,0.58,1.83,0.2,0.62,2.75,
May,,,,,,,2.27,0.89,1.71,2.51,3.06,3.26,4.14,2.47,0.81,1,0.72,3.88,1.59,1.23,1.13,1.83,3.55,3.1,0.45,1.97,4.03,1.97,2.73,1.9,1.51,3.04,2.72,2.31,2.43,4.23,0.58,1.57,2.51,0.88,
June,,,,,,,3.6,2.38,2.49,1.29,0.71,3.09,2.39,0.96,1.37,4.01,1.97,0.63,1.09,2.04,0.22,1.2,0.57,1.76,2.07,3.25,4.21,1.59,2.26,0.55,1.4,0.73,1.26,2.06,2.68,3.58,2.23,1.69,3.94,1.07,
July,,,,,,,1.89,3.02,1.6,2.02,1.36,4.41,4.2,2.02,1.1,0.45,4.2,1.76,2.32,4.31,3.07,2.24,1.87,2.23,2.74,1.69,1.14,1.21,1.35,0.32,5.14,2.11,0.19,3.61,3.15,2.29,2.27,3.34,1.88,2.55,
August,,,,,,,1.04,3.88,2.29,2.24,3.29,4.32,1.16,1.14,4.16,2.96,0.18,1.61,1.8,2.77,0,4.03,3.47,1.8,2.91,2.92,4.29,0.8,3.66,1.01,2.16,4.85,3.76,1.7,3.82,0.5,3.95,2.77,4.11,2.16,
September,,,,,,,0.67,5.62,1.69,0.47,2.87,1.33,3.61,2.36,2.25,3.62,3.28,2.86,1.49,1.93,1.61,1.19,2.9,2.51,1.7,2.01,4.38,1.17,2.65,3.81,3.65,3.33,4.72,3.78,2.85,1.52,5.17,3.45,5.35,0.36,
October,,,,,,,3.12,2.25,6.45,4.21,2.49,0.66,6.01,1.67,1.7,5.56,1.22,4.64,3.85,6.14,4.27,0.84,4.68,4.43,4.6,2.95,1.36,1.3,1.87,7.77,1.17,1.4,4.72,3.09,3.67,5.16,1.46,2.47,4.01,3.76,
November,,,,,,,9.71,4.52,3.03,9.83,5.9,5.11,2.37,1.17,3.13,8.18,3.62,2.42,4.82,6.06,8.19,2.58,1.5,2.47,6.23,1.13,5.8,1.67,1.73,4.18,6.62,9.94,4.55,1.83,6.34,3.23,0.83,2.81,3.11,4.39,
December,,,,,,,0.65,4.16,2.84,6.93,4.37,1.04,1.42,1.42,9.68,4.63,3.94,5.11,4,2.06,2.97,2.22,3.83,2.78,2,4.92,3.89,2.81,5.22,1.72,2.78,3.03,3.54,0.76,2.82,5.82,5.95,2.56,4.44,7.83,
Total,,,,,,,33.7,38.84,36.47,33.95,33.3,32.24,32.38,24.69,32.88,39.31,33.15,41.97,25.49,37.63,33.08,30.57,31.8,30.42,28.1,27.33,40.99,27.88,31.58,26.9,34.63,46.41,33.86,24.36,37,33.88,30.19,30.97,39.56,33.31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 July Inspection noted observer very old (94) which might be why returns ended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer died Jan 1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
