"DRUMSHANBO, LOUGH ALLEN SLUICES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6180,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.22,3.79,3.31,4.13,4.28,3.02,4.41,4.75,4.73,1.92,3.23,
February,2.55,0.62,3.90,5.26,1.85,3.58,2.29,2.47,2.53,2.99,0.27,
March,2.07,2.70,1.93,2.26,0.83,0.88,1.12,3.15,2.32,0.26,2.36,
April,2.09,0.96,2.45,2.34,3.12,2.97,1.35,1.27,1.25,0.66,1.25,
May,3.04,1.90,1.50,1.79,3.62,4.29,2.88,1.64,0.93,2.34,1.14,
June,0.52,0.29,2.34,1.58,3.09,0.53,1.87,2.22,4.63,1.86,1.43,
July,2.50,3.58,4.04,1.67,3.89,2.60,1.67,2.48,1.43,3.54,3.14,
August,0.96,2.43,3.47,6.62,5.29,2.30,3.01,4.14,3.71,5.05,5.42,
September,1.93,0.97,2.84,5.34,3.87,2.10,1.75,3.65,3.62,1.03,2.59,
October,1.50,2.97,1.74,4.65,3.34,2.91,2.97,1.87,5.12,3.72,6.11,
November,3.53,3.29,1.53,3.62,3.38,2.40,3.37,2.69,6.01,4.68,4.13,
December,3.66,2.88,4.06,4.10,4.01,2.00,1.31,2.12,3.68,6.03,4.12,
Total,28.57,26.38,33.11,43.36,40.57,29.58,28.00,32.45,39.96,34.08,35.19,
Calc annual,28.57,26.38,33.11,43.36,40.57,29.58,28.00,32.45,39.96,34.08,35.19,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
