"BOURTON CHAFFEYMOOR",,,,,,,,,,,,
Grid ref,ST764302,Long,-2.338207,Lat,51.070639,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,3.37,3.59,0.64,,,,,,
February,,,,1.71,4.85,0.81,,,,,,
March,,,,4.22,1.36,,,,,,,
April,,,,3.17,1.67,,,,,,,
May,,,,3.49,3.31,,,,,,,
June,,,,4.34,0.97,,,,,,,
July,,,,4.21,3.65,,,,,,,
August,,,,4.42,4.40,,,,,,,
September,,,,1.74,2.44,,,,,,,
October,,,,7.27,3.11,,,,,,,
November,,,,2.96,2.67,,,,,,,
December,,,,2.95,2.24,,,,,,,
Total,,,,43.85,34.26,,,,,,,
Calc annual,0.00,0.00,0.00,43.85,34.26,1.45,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
