"LANCASTER GREG OBSERVATORY",,,,,,,,,,,,
Grid ref,SD487612,Long,-2.784920,Lat,54.044204,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,4.02,,,,,,,
February,,,,,3.68,,,,,,,
March,,,,,2.84,,,,,,,
April,,,,,3.52,,,,,,,
May,,,,,3.29,,,,,,,
June,,,,,1.34,,,,,,,
July,,,,,1.59,,,,,,,
August,,,,,2.83,,,,,,,
September,,,,,1.92,,,,,,,
October,,,,,,,,,,,,
November,,,,,2.65,,,,,,,
December,,,,,3.08,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,30.76,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
