"ORFORD (SUDBOURNE PARK)",,,,,,,,,,,,
Grid ref,TM405513,Long,1.510704,Lat,52.107698,,,,,,,
Station no,1358/6,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,0.75,,
February,,,,,,,,,,0.82,,
March,,,,,,,,,,2.53,,
April,,,,,,,,,,1.62,,
May,,,,,,,,,,1.21,,
June,,,,,,,,,,3.32,,
July,,,,,,,,,,2.94,,
August,,,,,,,,,,1.96,,
September,,,,,,,,,,2.09,,
October,,,,,,,,,,4.16,,
November,,,,,,,,,,1.00,,
December,,,,,,,,,,4.27,,
Total,,,,,,,,,,-999.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.67,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1025.67,,
