"READING MAIDEN ERLEGH",,,,,,,,,,,,
Grid ref,SU747713,Long,-0.926746,Lat,51.435784,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,2.85,,,,,,,,,,,
February,4.57,,,,,,,,,,,
March,0.87,,,,,,,,,,,
April,0.77,,,,,,,,,,,
May,1.22,,,,,,,,,,,
June,2.24,,,,,,,,,,,
July,0.70,,,,,,,,,,,
August,3.04,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,16.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
