"MATLOCK CROMFORD",,,,,,,,,,,,
Grid ref,SK296567,Long,-1.559310,Lat,53.106676,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,6.32,,,,,,,,,,,
February,5.59,,,,,,,,,,,
March,1.04,,,,,,,,,,,
April,1.43,,,,,,,,,,,
May,1.66,,,,,,,,,,,
June,3.60,,,,,,,,,,,
July,4.15,,,,,,,,,,,
August,4.97,,,,,,,,,,,
September,1.22,,,,,,,,,,,
October,3.85,,,,,,,,,,,
November,3.03,,,,,,,,,,,
December,5.34,,,,,,,,,,,
Total,42.20,,,,,,,,,,,
Calc annual,42.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
