"UPHALL, NEAR BANGOUR NO.6 M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT017713,Long,-3.5734051,Lat,55.925307,Elevation,680,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,1.6,2.25,2.55,1.65,4.83,1.82,3.05,2.83,3.6,5.15,2.89,2.8,3.08,3.02,4.05,3.51,6.62,1.12,4.92,2.41,5.3,3.66,3.78,1.22,3.94,3.08,5.5,4.08,1.4,1.45,3.72,2.79,3.78,,,,,,
February,,,2.18,1.92,2.4,2.12,4.6,0.94,2.5,1.44,3.3,0.48,2.08,3.14,0.73,3.2,3.84,1.79,4.58,1.19,0.54,2.46,0.1,2.02,0.2,3.09,2.9,3.6,1.03,3.62,1.1,4.05,1.32,2.88,0.86,,,,,,
March,,,3.03,4.12,3.02,1.7,5.17,1.72,0.58,1.8,3.13,3.78,1.61,0.94,1.1,1.85,1.94,2.23,2.4,0.55,2.62,1.36,2.65,1.58,3.15,1.38,1.95,1.92,2.5,4.03,2.95,2.86,1.25,2.15,0.62,,,,,,
April,,,0.61,2.72,1.6,1.6,2.83,2.05,0.77,2.25,1.94,0.91,1.98,2.78,1.65,4.2,1.9,1.72,1.28,2.18,1.02,2.27,3.34,1.66,4.15,3.02,1.08,1.35,0.4,1.56,2.44,1.32,2.33,1.52,2.3,,,,,,
May,,,1.07,1.7,2.63,1.71,4.66,1.45,2.26,0.6,3.5,1.98,2.24,1.55,5.17,4.89,2.9,2.05,1.88,2.03,1.53,2.98,3.26,1.92,1.73,0.7,0.85,2.12,4.58,0.88,1.78,5.6,2.01,3.68,2.7,,,,,,
June,,,5.02,2.25,0.98,1.85,3.38,1.89,0.51,2.02,1.54,0.45,2.38,1.29,2.38,0.44,3.15,3.56,5.4,2.43,2.03,4.9,1.42,1.92,2.94,2.29,1.58,1.85,3.92,1.82,0.54,0.68,1.05,3.02,2.43,,,,,,
July,,,3.3,1.3,3.1,3.7,3.98,1.48,2.38,0.98,3.8,2.8,3.3,3.62,3.44,1.82,2.9,2.85,2.34,3.1,3.95,4.97,2.75,4.39,3.42,1.61,4.29,3.42,3.16,4.4,5.48,2.84,2.22,2.48,2.95,,,,,,
August,,,4.05,1,2.18,2.85,4.28,4.31,2.15,2.4,6.02,5.45,1.58,4.8,3.74,2.83,2.12,7.1,4.65,4.48,5.53,4.03,0.9,1.65,3.25,1.9,2.07,4.5,1.92,1.2,1.45,3.95,2.46,4.16,4.5,,,,,,
September,,,3.02,2.22,0.95,2.55,1.72,1.48,4.65,2.83,1.61,1.87,1.8,3.68,3.61,4.32,3.5,7.65,3.15,0.94,3.72,1.45,3.23,1.42,2.68,4.53,3.65,2.85,3.08,2.33,2.78,0.88,3.7,3.3,4.02,,,,,,
October,,,3.02,2.13,1.55,2.18,5.08,3.6,4.05,1.45,0.8,3.98,1.4,2.9,3.4,2.7,4.85,4.53,4.38,4.02,3.9,2.9,5.14,2.68,4.75,7.22,2.96,4.25,6.72,2.8,3.35,3.08,3.68,5.03,3.48,,,,,,
November,,,2.48,3.28,4.18,1.38,3.35,4.8,2.07,5.61,2.8,2.01,2.24,3.4,1.88,0.68,4.68,2.38,3.6,5.04,4.67,5.33,2.75,1.78,1.2,4.5,2.84,0.68,5.95,5.61,4.25,1.62,0.69,1.28,6.8,,,,,,
December,,,4.55,2.18,4.51,4.7,3.65,2.52,2.78,3.7,2.48,4.7,3.38,2.85,4.15,2.42,0.96,1.4,3.4,5.62,2.09,2.32,7.2,0.72,3.35,1.44,3.94,1.9,2.5,1.42,3.08,1.52,2.8,1.54,3.24,,,,,,
Total,,,33.93,27.07,29.65,27.99,47.53,28.06,27.75,27.91,34.52,33.56,26.88,33.75,34.33,32.37,36.79,40.77,43.68,32.7,36.52,37.38,38.04,25.4,34.6,32.9,32.05,31.52,41.26,33.75,30.6,29.85,27.23,33.83,37.68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 arithmetic incorrect on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
