"CANONBIE (IRVINE HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5038,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.61,2.72,2.96,4.39,4.05,3.46,6.95,3.26,5.51,5.05,,
February,5.49,6.55,3.06,3.02,5.85,6.75,4.28,0.96,5.59,0.93,,
March,2.87,1.98,5.94,5.10,5.81,2.45,2.63,2.02,1.56,4.14,,
April,2.76,4.94,0.89,5.85,2.40,2.84,3.64,2.42,0.82,2.70,,
May,2.51,3.21,2.19,3.29,2.42,1.70,3.09,3.38,2.25,1.46,,
June,1.98,2.78,5.18,2.78,1.01,1.83,3.36,2.92,1.04,2.20,,
July,6.10,1.80,3.22,1.18,3.59,5.32,5.84,2.20,3.96,1.23,,
August,8.73,5.29,5.95,3.02,5.43,2.40,4.44,7.39,4.44,3.80,,
September,0.86,4.30,2.64,2.14,3.08,1.06,2.39,5.24,7.67,5.61,,
October,2.29,4.23,5.71,5.04,1.42,1.88,8.90,7.57,7.07,2.63,,
November,4.66,6.07,4.35,6.20,7.12,2.10,5.06,4.22,2.79,4.29,,
December,5.09,7.71,6.50,3.39,5.48,7.13,3.65,3.49,5.56,8.20,,
Total,47.95,51.58,48.59,45.40,47.66,38.92,54.23,45.07,48.26,42.24,,
Calc annual,47.95,51.58,48.59,45.40,47.66,38.92,54.23,45.07,48.26,42.24,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
