"DORKING STONE HOUSE ROSE HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4871,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.75,2.73,4.55,,,,,,,,,
February,0.25,0.34,3.05,,,,,,,,,
March,2.24,1.54,2.76,,,,,,,,,
April,3.87,1.45,3.93,,,,,,,,,
May,0.72,1.93,0.84,,,,,,,,,
June,1.48,0.10,1.26,,,,,,,,,
July,5.85,0.34,5.66,,,,,,,,,
August,1.52,1.51,2.41,,,,,,,,,
September,3.15,1.43,2.10,,,,,,,,,
October,2.03,0.55,1.16,,,,,,,,,
November,2.20,1.79,2.18,,,,,,,,,
December,3.10,1.84,5.41,,,,,,,,,
Total,30.16,15.55,35.31,,,,,,,,,
Calc annual,30.16,15.55,35.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
