"ASHBY-DE-LA-ZOUCH COLE ORTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4190,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.22,2.66,1.80,1.84,3.45,,,,,,,
February,2.09,0.49,2.99,4.78,0.76,,,,,,,
March,2.44,1.29,1.83,1.89,1.18,,,,,,,
April,4.82,0.64,2.34,2.54,2.55,,,,,,,
May,2.88,1.05,1.25,2.59,3.96,,,,,,,
June,2.07,0.09,0.88,0.80,2.23,,,,,,,
July,4.79,0.52,5.63,3.93,3.02,,,,,,,
August,1.06,4.96,5.62,2.61,,,,,,,,
September,2.48,2.04,2.72,3.59,,,,,,,,
October,1.78,2.18,0.69,3.23,,,,,,,,
November,1.05,2.11,1.07,2.39,,,,,,,,
December,2.67,2.32,4.00,4.84,,,,,,,,
Total,31.35,20.35,30.82,35.03,,,,,,,,
Calc annual,31.35,20.35,30.82,35.03,17.15,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
