TYNEMOUTH COASTGUARD STATION (OLD GAUGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ374694,Long,-1.416627,Lat,55.017748,Elevation,108,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.01,1.42,2.71,2.96,2.94,2.28,0.58,1.7,1.61,2.62,3.81,2.31,2.19,4.21,1.65,3.36,3.04,2.41,0.61,5.09,1.2,1.35,6.69,0.48,1.64,1.65,1.97,1.11,2.87,2.09,3.77,1.53,1.75,2.47,4.58
February,,,,,,,2.3,0.8,1.22,1.2,1.2,1.36,1.12,2.21,0.59,2.15,2.53,2.88,0.84,0.83,1.85,6.09,1.06,0.59,1.76,1.5,0.44,2.48,1.25,0.46,3.12,1.99,0.68,1.21,2.22,2.29,1.92,1.88,3.28,0.47,1.98
March,,,,,,,1,1.39,2.11,0.48,1.81,1.42,2.83,1.06,2.65,0.74,2.04,3.56,0.22,2.32,2.27,2.47,0.58,0.71,0.8,0.3,1.02,3.92,0.47,1.16,0.56,3.64,1.41,0.03,0.87,2.05,0.55,1.2,3.32,0.6,1.32
April,,,,,,,0.97,1.77,1.28,1.39,1.69,3.08,1.44,1.16,4.33,2.77,1.01,2.59,0.23,0.76,1.22,0.69,0.81,0.65,2.44,1.56,1.35,2.27,1.2,1.4,1.7,1.56,1.63,2.17,0.35,1.05,1.07,0.5,1.99,1.46,0.65
May,,,,,,,2,1.69,1.37,0.6,1.44,2.59,4.17,1.18,1.08,1.15,1.75,3.33,3.28,1.09,1.14,1.48,1.12,2.62,1.75,3.07,1.41,2.06,1.48,0.71,1.42,3.2,2,2.5,2.71,1.33,0.37,1.54,2.64,0.45,1.91
June,,,,,,,3.21,3.94,3.81,1.58,1.49,2.88,0.94,2.07,1.88,2.46,2.9,2.12,2.74,1.8,0.89,0.74,1.22,1.72,1.94,1.69,1.9,2.01,2.34,0.97,1.25,1.75,2.33,1.69,2.07,2.34,2.18,1.99,2.06,2.31,0.63
July,,,,,,,5.5,4.19,1.65,2.52,4,4.73,2.48,2.15,2.43,0.49,3.17,3.59,2.65,2.81,6.87,1.21,2.57,1.5,3.98,2.24,3.27,3.44,1.61,1.45,3.27,1.27,0.63,2.33,1.39,0.77,2.85,2.71,2.89,1.86,3.3
August,,,,,,,2.03,4.85,3.35,3.04,3.69,4.35,2.43,1.57,2.96,1.69,2.83,1.38,1.88,2.44,1.28,2.62,2.28,4.1,1.85,3.88,3.09,0.15,4.71,1.58,5.13,4.35,2.1,5.09,4.62,0.95,6.28,3.45,3.65,0.78,3.52
September,,,,,,,2.15,3.55,1.15,0.98,2.91,3.19,1.86,1.75,1.27,3.49,2.68,1.23,1.67,1.48,1.91,0.72,2.63,3.03,6.08,1.81,3.06,1.49,2.47,1.07,2.74,0.87,3.08,1.04,2.45,0.84,2.23,3.52,2.04,0.73,2.19
October,,,,,,,2.46,2,2.71,2.34,1.89,1.28,3.46,3.81,3.72,4.19,1.44,2.05,3.53,5.66,3.02,3.61,2.27,2.1,2.02,2.86,0.85,0.31,1.65,2.41,1,0.9,1.88,1.15,4.02,1.95,1.76,1.65,0.92,1.48,5.47
November,,,,,,,3.72,3.68,2.42,2.94,3.55,2.35,0.86,4.41,2.83,3.2,2.78,1.51,1.95,2.81,3.69,2.98,0.87,2.27,5.11,0.87,3.34,2.28,1.43,2.38,4.7,4.88,4.16,1.13,3.23,1.16,0.92,1.08,0.8,3,2.57
December,,,,,,,0.72,4.66,1.39,2.76,2.54,1.37,0.57,1.48,3.44,2.05,1.27,5.34,3.28,1.7,2.84,0.28,1.88,1.22,1.27,1.41,2.85,1.45,1.72,2.19,2.43,2.21,3.19,0.8,1.76,3.15,2.06,1.61,3.16,3.22,1.68
Total,,,,,,,28.07,33.94,25.17,22.79,29.15,30.88,22.74,24.55,28.79,27,28.21,31.89,24.46,27.91,28.63,26.25,20.33,22.92,29.61,26.28,23.78,23.21,27.02,16.26,28.96,28.27,25.06,20.25,28.56,19.97,25.96,22.66,28.5,18.83,29.8
