"SHEFFIELD STUMPERLOW HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2924,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.43,4.29,5.39,2.12,2.58,,,,,,,
February,3.87,0.32,3.73,7.16,1.49,,,,,,,
March,2.76,2.68,2.43,2.37,0.98,,,,,,,
April,5.79,1.43,4.29,2.92,2.57,,,,,,,
May,3.52,1.62,0.94,4.08,4.52,,,,,,,
June,3.98,0.26,1.44,0.85,2.16,,,,,,,
July,5.47,0.69,4.15,4.38,3.51,,,,,,,
August,1.12,5.31,8.25,3.81,3.94,,,,,,,
September,1.51,1.01,3.00,3.05,4.31,,,,,,,
October,2.39,2.52,1.12,2.85,4.87,,,,,,,
November,1.30,2.13,2.14,6.05,2.42,,,,,,,
December,4.00,4.91,4.54,3.12,3.41,,,,,,,
Total,40.14,27.17,41.42,42.76,36.76,,,,,,,
Calc annual,40.14,27.17,41.42,42.76,36.76,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
